       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
    234.000    13.2099   4.019949 6.4966e-02  0.0109996  0.1072012    33.9849     4.5384    25.5645    1503.50    13.1776
    235.000    13.0954   4.007420 6.4100e-02  0.0109890  0.1074052    33.9684     4.5328    25.5746    1503.12    13.0631
    236.000    13.0274   4.000749 6.5001e-02  0.0109890  0.1075871    33.9656     4.5277    25.5861    1502.90    12.9952
    237.000    12.9871   3.996629 6.3516e-02  0.0109890  0.1070661    33.9622     4.5221    25.5915    1502.78    12.9548
    238.000    12.9285   3.990141 6.4023e-02  0.0109890  0.1069222    33.9526     4.5203    25.5957    1502.59    12.8962
    239.000    12.8459   3.981455 6.2972e-02  0.0109890  0.1041423    33.9437     4.5239    25.6051    1502.32    12.8136
    240.000    12.7982   3.976715 6.4370e-02  0.0105431  0.1063211    33.9409     4.5210    25.6124    1502.17    12.7658
    241.000    12.7760   3.974725 6.4282e-02  0.0103622  0.1077744    33.9415     4.5180    25.6172    1502.11    12.7435
    242.000    12.7415   3.971334 6.4210e-02  0.0101262  0.1075189    33.9397     4.5148    25.6226    1502.01    12.7090
    243.000    12.6903   3.965741 6.4398e-02  0.0122101  0.1092206    33.9319     4.5145    25.6266    1501.84    12.6577
    244.000    12.6481   3.961613 6.4674e-02  0.0122100  0.1096222    33.9301     4.5145    25.6334    1501.71    12.6154
    245.000    12.6284   3.959646 6.4836e-02  0.0122100  0.1112791    33.9285     4.5095    25.6361    1501.66    12.5956
    246.000    12.6087   3.957899 6.4756e-02  0.0111064  0.1104911    33.9291     4.5003    25.6404    1501.61    12.5758
    247.000    12.5823   3.955290 6.4095e-02  0.0109875  0.1090407    33.9275     4.4911    25.6442    1501.54    12.5494
    248.000    12.4347   3.939357 6.1735e-02  0.0109890  0.1081409    33.9072     4.4989    25.6571    1501.03    12.4019
    249.000    12.2519   3.921914 6.2421e-02  0.0128838  0.1086562    33.9039     4.5100    25.6898    1500.42    12.2193
    250.000    12.1783   3.914963 6.5050e-02  0.0115274  0.1088824    33.9030     4.5021    25.7032    1500.18    12.1457
    251.000    12.1134   3.908336 6.2787e-02  0.0109690  0.1086175    33.8973     4.4878    25.7111    1499.97    12.0808
    252.000    12.0585   3.902401 6.3782e-02  0.0113267  0.1079380    33.8891     4.4767    25.7153    1499.79    12.0258
    253.000    11.9683   3.892276 6.2441e-02  0.0124037  0.1085529    33.8723     4.4712    25.7192    1499.48    11.9356
    254.000    11.8321   3.880189 6.2902e-02  0.0145704  0.1095059    33.8781     4.4672    25.7493    1499.03    11.7995
    255.000    11.7657   3.874321 6.2965e-02  0.0128353  0.1111340    33.8808     4.4506    25.7639    1498.82    11.7332
    256.000    11.6805   3.866451 6.3317e-02  0.0126776  0.1125352    33.8812     4.4265    25.7801    1498.54    11.6480
    257.000    11.5973   3.858108 6.2833e-02  0.0124440  0.1122373    33.8750     4.4132    25.7906    1498.26    11.5649
    258.000    11.4670   3.844853 6.3600e-02  0.0114372  0.1116132    33.8636     4.4131    25.8059    1497.81    11.4346
    259.000    11.3902   3.837753 6.3110e-02  0.0121994  0.1118296    33.8635     4.4103    25.8199    1497.56    11.3579
    260.000    11.3746   3.836203 6.3185e-02  0.0122100  0.1120222    33.8622     4.4030    25.8217    1497.52    11.3421
    261.000    11.3442   3.833351 6.2289e-02  0.0118418  0.1116816    33.8615     4.3942    25.8267    1497.43    11.3117
    262.000    11.3130   3.830258 6.2137e-02  0.0119374  0.1116094    33.8592     4.3855    25.8306    1497.33    11.2804
    263.000    11.2292   3.822096 6.2135e-02  0.0134012  0.1127165    33.8551     4.3806    25.8426    1497.05    11.1967
    264.000    11.1647   3.815980 6.1934e-02  0.0134310  0.1125300    33.8533     4.3728    25.8529    1496.84    11.1322
    265.000    11.1055   3.810486 6.2076e-02  0.0114451  0.1107463    33.8529     4.3640    25.8633    1496.65    11.0730
    266.000    11.0649   3.806912 6.2418e-02  0.0122239  0.1117396    33.8544     4.3550    25.8718    1496.52    11.0323
    267.000    11.0501   3.806124 6.2271e-02  0.0122100  0.1121503    33.8597     4.3453    25.8786    1496.49    11.0174
    268.000    11.0117   3.802588 6.2473e-02  0.0121428  0.1115914    33.8595     4.3402    25.8853    1496.38    10.9790
    269.000    10.9618   3.797782 6.1631e-02  0.0109259  0.1126120    33.8573     4.3393    25.8925    1496.21    10.9290
    270.000    10.9321   3.795129 6.2983e-02  0.0118301  0.1125168    33.8578     4.3359    25.8982    1496.13    10.8993
    271.000    10.9051   3.792983 6.2335e-02  0.0117981  0.1133355    33.8610     4.3289    25.9055    1496.05    10.8722
    272.000    10.8926   3.792021 6.2796e-02  0.0119869  0.1127621    33.8625     4.3161    25.9089    1496.02    10.8595
    273.000    10.8478   3.788739 6.2886e-02  0.0129838  0.1117605    33.8707     4.3013    25.9233    1495.89    10.8148
    274.000    10.8015   3.784776 6.1762e-02  0.0134354  0.1113289    33.8735     4.2885    25.9337    1495.75    10.7684
    275.000    10.7451   3.779851 6.2066e-02  0.0134310  0.1101019    33.8760     4.2859    25.9456    1495.57    10.7120
    276.000    10.7275   3.778581 6.2271e-02  0.0131437  0.1092438    33.8791     4.2810    25.9511    1495.52    10.6944
    277.000    10.7132   3.777293 6.2069e-02  0.0122147  0.1100218    33.8791     4.2760    25.9536    1495.49    10.6799
    278.000    10.6968   3.775684 6.1926e-02  0.0111362  0.1116459    33.8777     4.2717    25.9554    1495.45    10.6635
    279.000    10.6717   3.773325 6.2628e-02  0.0119320  0.1138653    33.8769     4.2649    25.9592    1495.37    10.6383
    280.000    10.6205   3.768564 6.2594e-02  0.0124989  0.1139122    33.8762     4.2527    25.9677    1495.21    10.5871
    281.000    10.4984   3.758404 6.2604e-02  0.0127666  0.1126575    33.8870     4.2466    25.9974    1494.80    10.4651
    282.000    10.4070   3.751625 6.2493e-02  0.0130600  0.1133289    33.9034     4.2426    26.0261    1494.51    10.3737
    283.000    10.3818   3.749886 6.2515e-02  0.0125359  0.1118446    33.9089     4.2360    26.0347    1494.44    10.3485
    284.000    10.3715   3.749290 6.2411e-02  0.0134421  0.1100560    33.9120     4.2310    26.0389    1494.42    10.3381
    285.000    10.3726   3.749642 6.2732e-02  0.0134310  0.1100938    33.9141     4.2271    26.0403    1494.45    10.3391
    286.000    10.3793   3.750691 6.3138e-02  0.0134310  0.1101798    33.9180     4.2264    26.0422    1494.49    10.3456
    287.000    10.3841   3.751501 6.3369e-02  0.0135526  0.1101345    33.9213     4.2274    26.0440    1494.53    10.3503
    288.000    10.3776   3.751418 6.4016e-02  0.0142950  0.1114266    33.9260     4.2281    26.0488    1494.53    10.3437
    289.000    10.3521   3.748974 6.2423e-02  0.0129274  0.1113970    33.9247     4.2299    26.0521    1494.45    10.3181
    290.000    10.3257   3.747103 6.3194e-02  0.0135236  0.1112846    33.9300     4.2336    26.0608    1494.38    10.2917
    291.000    10.3072   3.746872 6.1850e-02  0.0128682  0.1114866    33.9445     4.2423    26.0753    1494.35    10.2731
    292.000    10.3031   3.746736 6.2129e-02  0.0134195  0.1133337    33.9465     4.2487    26.0775    1494.35    10.2689
    293.000    10.3053   3.747510 6.2568e-02  0.0143957  0.1150798    33.9518     4.2548    26.0814    1494.38    10.2709
    294.000    10.2921   3.746552 6.3705e-02  0.0140725  0.1150791    33.9540     4.2574    26.0854    1494.35    10.2576
    295.000    10.2645   3.744182 6.3323e-02  0.0123403  0.1119595    33.9554     4.2594    26.0912    1494.27    10.2300
    296.000    10.2651   3.745009 6.3318e-02  0.0114821  0.1105953    33.9628     4.2655    26.0969    1494.30    10.2304
    297.000    10.2688   3.746526 6.2429e-02  0.0131681  0.1121772    33.9742     4.2767    26.1051    1494.34    10.2340
    298.000    10.2700   3.747499 6.2526e-02  0.0134378  0.1103079    33.9825     4.2801    26.1114    1494.37    10.2351
    299.000    10.2594   3.746548 6.5150e-02  0.0134310  0.1076476    33.9823     4.2793    26.1130    1494.35    10.2244
    300.000    10.2512   3.745782 6.3674e-02  0.0141760  0.1096897    33.9818     4.2777    26.1141    1494.34    10.2161
    301.000    10.2464   3.745321 6.2719e-02  0.0156586  0.1135085    33.9812     4.2651    26.1144    1494.34    10.2112
    302.000    10.1339   3.733499 6.2135e-02  0.0142509  0.1135890    33.9662     4.2370    26.1220    1493.93    10.0988
    303.000    10.0489   3.725510 6.2272e-02  0.0118840  0.1123212    33.9644     4.2150    26.1350    1493.64    10.0139
    304.000    10.0257   3.723675 6.3471e-02  0.0111193  0.1116466    33.9670     4.1965    26.1409    1493.58     9.9907
    305.000     9.9960   3.720896 6.3586e-02  0.0121728  0.1124502    33.9661     4.1772    26.1453    1493.48     9.9609
    306.000     9.9119   3.713203 6.2751e-02  0.0122100  0.1147142    33.9662     4.1516    26.1596    1493.19     9.8769
    307.000     9.8492   3.707269 6.3412e-02  0.0126900  0.1116560    33.9643     4.1192    26.1686    1492.98     9.8142
    308.000     9.8302   3.705583 6.4922e-02  0.0134247  0.1148584    33.9645     4.0910    26.1719    1492.93     9.7951
    309.000     9.8121   3.703752 6.3683e-02  0.0134310  0.1129970    33.9623     4.0578    26.1732    1492.88     9.7769
    310.000     9.7128   3.694247 6.3645e-02  0.0136790  0.1124473    33.9581     4.0231    26.1865    1492.53     9.6777
    311.000     9.6809   3.691802 6.3052e-02  0.0146104  0.1132988    33.9626     3.9808    26.1953    1492.43     9.6458
    312.000     9.6769   3.691628 6.5526e-02  0.0142199  0.1126683    33.9642     3.9397    26.1972    1492.44     9.6417
    313.000     9.6456   3.688786 6.4421e-02  0.0165065  0.1155551    33.9642     3.9041    26.2024    1492.34     9.6103
    314.000     9.5837   3.683556 6.4839e-02  0.0171003  0.1181579    33.9684     3.8741    26.2159    1492.13     9.5485
    315.000     9.5458   3.680508 6.4835e-02  0.0164818  0.1189889    33.9724     3.8463    26.2253    1492.02     9.5105
    316.000     9.5143   3.677975 6.3225e-02  0.0146346  0.1187480    33.9757     3.8197    26.2330    1491.92     9.4790
    317.000     9.4941   3.676567 6.5234e-02  0.0134498  0.1177322    33.9798     3.7929    26.2395    1491.87     9.4588
    318.000     9.4711   3.674717 6.3898e-02  0.0134310  0.1158123    33.9821     3.7627    26.2451    1491.80     9.4357
    319.000     9.4489   3.672823 6.3393e-02  0.0135734  0.1050310    33.9831     3.7392    26.2496    1491.74     9.4134
    320.000     9.4162   3.670129 6.5623e-02  0.0146630  0.1083125    33.9859     3.7206    26.2570    1491.64     9.3807
    321.000     9.3908   3.668334 6.5061e-02  0.0158754  0.1120487    33.9910     3.7046    26.2652    1491.57     9.3552
    322.000     9.3345   3.662975 6.5601e-02  0.0179933  0.1135658    33.9885     3.6951    26.2724    1491.37     9.2989
    323.000     9.3171   3.661951 6.5343e-02  0.0156793  0.1169771    33.9939     3.6759    26.2795    1491.33     9.2815
    324.000     9.3009   3.660703 6.5323e-02  0.0165661  0.1140369    33.9960     3.6500    26.2837    1491.29     9.2652
    325.000     9.2845   3.659563 6.5950e-02  0.0140675  0.1115654    33.9993     3.6363    26.2889    1491.25     9.2487
    326.000     9.2702   3.658503 6.4706e-02  0.0121984  0.1149295    34.0014     3.6225    26.2929    1491.22     9.2344
    327.000     9.2663   3.658458 6.5924e-02  0.0132865  0.1116803    34.0042     3.6091    26.2957    1491.22     9.2304
    328.000     9.2658   3.658541 6.5511e-02  0.0134286  0.1131664    34.0052     3.5953    26.2966    1491.24     9.2297
    329.000     9.2648   3.658770 6.5932e-02  0.0135070  0.1152232    34.0080     3.5770    26.2989    1491.26     9.2286
    330.000     9.2411   3.657177 6.6586e-02  0.0156985  0.1142859    34.0135     3.5601    26.3071    1491.19     9.2049
    331.000     9.2272   3.655631 6.5449e-02  0.0172282  0.1126773    34.0103     3.5284    26.3068    1491.15     9.1909
    332.000     9.1555   3.649072 6.5931e-02  0.0158816  0.1148442    34.0100     3.5119    26.3181    1490.90     9.1192
    333.000     9.0802   3.641774 6.6528e-02  0.0163876  0.1175051    34.0054     3.5091    26.3265    1490.64     9.0440
    334.000     9.0262   3.637097 6.6520e-02  0.0171082  0.1175095    34.0077     3.5018    26.3369    1490.46     8.9901
    335.000     9.0044   3.634923 6.6282e-02  0.0164509  0.1171560    34.0055     3.4944    26.3387    1490.39     8.9682
    336.000     8.9780   3.632639 6.5329e-02  0.0155393  0.1152603    34.0064     3.4879    26.3436    1490.31     8.9417
    337.000     8.9640   3.631312 6.7035e-02  0.0146399  0.1143307    34.0054     3.4835    26.3450    1490.27     8.9277
    338.000     8.9347   3.628350 6.6539e-02  0.0166434  0.1172515    34.0021     3.4832    26.3470    1490.17     8.8983
    339.000     8.8980   3.624980 6.7646e-02  0.0170844  0.1176568    34.0015     3.4833    26.3523    1490.05     8.8616
    340.000     8.8733   3.622820 6.6955e-02  0.0174708  0.1193292    34.0020     3.4826    26.3566    1489.98     8.8369
    341.000     8.8566   3.621423 6.6066e-02  0.0176470  0.1183983    34.0029     3.4806    26.3600    1489.93     8.8201
    342.000     8.8287   3.618900 6.6656e-02  0.0149815  0.1094393    34.0028     3.4738    26.3643    1489.85     8.7922
    343.000     8.7925   3.615764 6.7200e-02  0.0141066  0.1125206    34.0041     3.4624    26.3710    1489.73     8.7559
    344.000     8.7751   3.614247 6.6771e-02  0.0156212  0.1112269    34.0044     3.4497    26.3739    1489.68     8.7385
    345.000     8.7350   3.610651 6.6082e-02  0.0171192  0.1072764    34.0046     3.4426    26.3804    1489.55     8.6984
    346.000     8.7083   3.608528 6.6299e-02  0.0170940  0.1051384    34.0075     3.4406    26.3868    1489.47     8.6716
    347.000     8.6934   3.607142 6.6751e-02  0.0168207  0.1051419    34.0068     3.4395    26.3885    1489.43     8.6567
    348.000     8.6640   3.604556 6.7094e-02  0.0158626  0.1059791    34.0073     3.4409    26.3935    1489.34     8.6272
    349.000     8.6271   3.601248 6.7359e-02  0.0158730  0.1095183    34.0075     3.4496    26.3994    1489.21     8.5903
    350.000     8.5902   3.598274 6.6271e-02  0.0162426  0.1172395    34.0111     3.4617    26.4079    1489.10     8.5534
    351.000     8.5735   3.596927 6.6533e-02  0.0153358  0.1171657    34.0126     3.4611    26.4117    1489.05     8.5366
    352.000     8.5652   3.596375 6.6074e-02  0.0168222  0.1171176    34.0142     3.4570    26.4142    1489.04     8.5283
    353.000     8.5589   3.595955 6.6283e-02  0.0179642  0.1137332    34.0154     3.4549    26.4161    1489.03     8.5219
    354.000     8.5476   3.595008 6.6903e-02  0.0183179  0.1131628    34.0159     3.4542    26.4182    1489.01     8.5105
    355.000     8.5389   3.594321 6.7033e-02  0.0183150  0.1151429    34.0165     3.4527    26.4201    1488.99     8.5017
    356.000     8.5255   3.593168 6.6297e-02  0.0181439  0.1225356    34.0168     3.4490    26.4223    1488.96     8.4882
    357.000     8.5133   3.592164 6.7176e-02  0.0166672  0.1201542    34.0175     3.4455    26.4248    1488.93     8.4759
    358.000     8.5089   3.591834 6.7837e-02  0.0152831  0.1186848    34.0177     3.4392    26.4256    1488.93     8.4715
    359.000     8.4890   3.589965 6.7125e-02  0.0143801  0.1184290    34.0167     3.4265    26.4279    1488.87     8.4515
    360.000     8.4390   3.585438 6.7554e-02  0.0168036  0.1176884    34.0166     3.4148    26.4355    1488.70     8.4015
    361.000     8.4162   3.583350 6.8822e-02  0.0158757  0.1171535    34.0160     3.4021    26.4385    1488.63     8.3787
    362.000     8.3847   3.580400 6.6990e-02  0.0158730  0.1174349    34.0147     3.3907    26.4422    1488.52     8.3472
    363.000     8.3559   3.577956 6.7668e-02  0.0167487  0.1199856    34.0161     3.3782    26.4478    1488.43     8.3183
    364.000     8.3356   3.576133 6.8522e-02  0.0170952  0.1200175    34.0159     3.3647    26.4506    1488.37     8.2980
    365.000     8.3199   3.574732 6.7792e-02  0.0169869  0.1209023    34.0157     3.3509    26.4529    1488.33     8.2823
    366.000     8.3142   3.574346 6.7500e-02  0.0158985  0.1225152    34.0167     3.3260    26.4545    1488.33     8.2764
    367.000     8.2872   3.571974 6.7657e-02  0.0158730  0.1188039    34.0171     3.2975    26.4589    1488.24     8.2494
