       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
    466.000     8.1505   3.621686    0.63736 6.6853e-02  3.2899152  0.7004756    34.6324    26.9625     8.1022    1490.10
    467.000     8.1459   3.621286    0.63681 6.6939e-02  3.2909731  0.6995452    34.6322    26.9630     8.0976    1490.10
    468.000     8.1408   3.620817    0.64019 6.6916e-02  3.2907390  0.6987123    34.6317    26.9634     8.0924    1490.10
    469.000     8.1377   3.620551    0.64350 6.6412e-02  3.2905538  0.6991119    34.6314    26.9637     8.0892    1490.10
    470.000     8.1221   3.619074    0.64626 6.7834e-02  3.2891869  0.6984152    34.6306    26.9654     8.0735    1490.06
    471.000     8.1079   3.617745    0.65335 6.6848e-02  3.2872048  0.6978403    34.6299    26.9670     8.0592    1490.02
    472.000     8.0981   3.616911    0.65928 6.8423e-02  3.2837160  0.6968998    34.6302    26.9687     8.0494    1490.00
    473.000     8.0692   3.614065    0.68332 6.7495e-02  3.2756100  0.6955066    34.6278    26.9711     8.0205    1489.90
    474.000     8.0591   3.613112    0.70451 6.7168e-02  3.2658382  0.6947788    34.6271    26.9722     8.0103    1489.88
    475.000     8.0524   3.612542    0.70640 6.9272e-02  3.2556589  0.6936910    34.6271    26.9731     8.0035    1489.87
    476.000     8.0436   3.611700    0.71897 6.6060e-02  3.2485018  0.6926396    34.6263    26.9738     7.9947    1489.85
    477.000     8.0422   3.611608    0.72201 6.6368e-02  3.2455339  0.6923042    34.6263    26.9740     7.9932    1489.86
    478.000     8.0371   3.611141    0.73708 6.6797e-02  3.2423072  0.6922247    34.6259    26.9745     7.9880    1489.86
    479.000     8.0360   3.611079    0.74490 6.7029e-02  3.2360310  0.6921862    34.6257    26.9745     7.9868    1489.87
    480.000     8.0291   3.610460    0.75305 6.7393e-02  3.2306799  0.6917565    34.6255    26.9753     7.9798    1489.86
    481.000     8.0035   3.608033    0.76378 6.6916e-02  3.2247603  0.6900001    34.6243    26.9782     7.9542    1489.78
    482.000     7.9902   3.606842    0.77265 6.6664e-02  3.2176062  0.6893942    34.6242    26.9802     7.9408    1489.74
    483.000     7.9800   3.605866    0.76495 6.7121e-02  3.2163737  0.6881642    34.6234    26.9810     7.9305    1489.72
    484.000     7.9682   3.604766    0.74047 6.6700e-02  3.2271694  0.6868939    34.6228    26.9823     7.9187    1489.69
    485.000     7.9650   3.604521    0.72930 6.6770e-02  3.2327887  0.6862880    34.6228    26.9828     7.9154    1489.70
    486.000     7.9621   3.604310    0.71943 6.8956e-02  3.2357823  0.6862032    34.6229    26.9833     7.9124    1489.70
    487.000     7.9611   3.604254    0.71446 6.6910e-02  3.2401502  0.6862027    34.6229    26.9835     7.9113    1489.71
    488.000     7.9600   3.604198    0.71363 6.7471e-02  3.2428656  0.6862027    34.6228    26.9836     7.9101    1489.73
    489.000     7.9595   3.604195    0.71507 6.7007e-02  3.2446350  0.6862027    34.6229    26.9837     7.9095    1489.74
    490.000     7.9586   3.604164    0.72127 6.8507e-02  3.2445692  0.6862027    34.6230    26.9839     7.9085    1489.75
    491.000     7.9572   3.604079    0.72415 6.7702e-02  3.2430900  0.6853120    34.6229    26.9841     7.9070    1489.76
    492.000     7.9558   3.603989    0.72197 6.8000e-02  3.2431519  0.6846057    34.6229    26.9842     7.9055    1489.78
    493.000     7.9552   3.603966    0.72044 6.7227e-02  3.2455048  0.6845117    34.6228    26.9843     7.9048    1489.79
    494.000     7.9536   3.603859    0.71650 6.8484e-02  3.2465921  0.6842902    34.6227    26.9844     7.9031    1489.80
    495.000     7.9496   3.603505    0.72436 6.7671e-02  3.2422511  0.6848451    34.6225    26.9849     7.8990    1489.80
    496.000     7.9387   3.602465    0.73568 6.6755e-02  3.2381766  0.6839922    34.6216    26.9858     7.8880    1489.77
    497.000     7.9369   3.602333    0.73445 6.6784e-02  3.2362103  0.6832337    34.6214    26.9859     7.8862    1489.78
    498.000     7.9281   3.601520    0.73468 6.7807e-02  3.2364197  0.6827673    34.6209    26.9868     7.8773    1489.76
    499.000     7.9259   3.601407    0.73149 6.9369e-02  3.2362627  0.6823724    34.6215    26.9876     7.8749    1489.78
    500.000     7.9204   3.600888    0.73545 6.7039e-02  3.2352619  0.6830221    34.6209    26.9879     7.8694    1489.77
    501.000     7.9099   3.599914    0.74601 6.7018e-02  3.2334228  0.6810424    34.6203    26.9890     7.8588    1489.74
