CTD,20120906FEGNRIFS
#ORIGINAL_FILE=\CTD\Report\c3100a.asc
#CTD_SAL ax+b   :a=0.981152
#CTD_SAL ax+b   :b=0.659199
# sensor 0 = Frequency  0  temperature, 1549, 06-Oct-09
# sensor 1 = Frequency  1  conductivity, 1245, 15-Oct-09, cpcor = -9.5700e-08
# sensor 2 = Frequency  2  pressure, 53581, 15-jul-1998
# System UpLoad Time = May 10 2010 06:46:35
# NMEA Latitude = 30 59.82 N
# NMEA Longitude = 138 00.00 E
NUMBER_HEADERS=10
EXPOCODE=49SO201005
SECT=138E
STNNBR=  3100CR
CASTNO=1
DATE=20100509
TIME=2140
LATITUDE=30.997
LONGITUDE=138.000
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,
1423,2,3.149,2,34.45311906,2,61.94986218,1
1424,2,3.1481,2,34.45311906,2,62.00514308,1
1425,2,3.1416,2,34.45380587,2,61.99121404,1
1426,2,3.1359,2,34.45498325,2,62.11352846,1
1427,2,3.133,2,34.45557194,2,62.14312768,1
1428,2,3.1328,2,34.45576817,2,62.37165107,1
1429,2,3.13,2,34.45586629,2,62.43737875,1
1430,2,3.1249,2,34.45635686,2,62.60191559,1
1431,2,3.1208,2,34.4572399,2,62.65850234,1
1432,2,3.1181,2,34.45763236,2,62.66111404,1
1433,2,3.1152,2,34.4579267,2,62.71247739,1
1434,2,3.1119,2,34.45841728,2,62.75774678,1
1435,2,3.1101,2,34.45880974,2,62.88833158,1
1436,2,3.1094,2,34.45880974,2,62.9153191,1
1437,2,3.109,2,34.4592022,2,62.99236413,1
1438,2,3.1086,2,34.45910409,2,63.03415127,1
1439,2,3.1077,2,34.45910409,2,63.08420877,1
1440,2,3.106,2,34.45939843,2,63.15733626,1
1441,2,3.104,2,34.45969278,2,63.1912883,1
1442,2,3.1032,2,34.45979089,2,63.19520585,1
1443,2,3.1008,2,34.46018335,2,63.19346472,1
1444,2,3.0962,2,34.46008524,2,63.19694698,1
1445,2,3.089,2,34.46136074,2,63.20521735,1
1446,2,3.086,2,34.46194943,2,63.36235439,1
1447,2,3.0847,2,34.46224377,2,63.45245789,1
1448,2,3.0821,2,34.46234189,2,63.45506959,1
1449,2,3.0791,2,34.46293058,2,63.51992671,1
1450,2,3.0782,2,34.46312681,2,63.66574639,1
1451,2,3.0778,2,34.46322493,2,63.78327271,1
1452,2,3.076,2,34.46342116,2,63.78066101,1
1453,2,3.0742,2,34.46361739,2,63.74801481,1
1454,2,3.0715,2,34.4637155,2,63.76324971,1
1455,2,3.0666,2,34.46410796,2,63.75323821,1
1456,2,3.0626,2,34.46508911,2,63.85552963,1
1457,2,3.0585,2,34.46479477,2,64.01789006,1
1458,2,3.0521,2,34.46646273,2,64.02137232,1
1459,2,3.0507,2,34.46646273,2,64.02877212,1
1460,2,3.0485,2,34.46675707,2,64.067077,1
1461,2,3.0449,2,34.46724765,2,64.12845185,1
1462,2,3.0433,2,34.467542,2,64.23379025,1
1463,2,3.0421,2,34.46773823,2,64.27818908,1
1464,2,3.0403,2,34.46803257,2,64.29211813,1
1465,2,3.0398,2,34.46803257,2,64.36089279,1
1466,2,3.0369,2,34.4682288,2,64.48146608,1
1467,2,3.0334,2,34.46881749,2,64.44142008,1
1468,2,3.0327,2,34.46911184,2,64.47363099,1
1469,2,3.031,2,34.46920995,2,64.54719376,1
1470,2,3.0288,2,34.4695043,2,64.58245166,1
1471,2,3.0265,2,34.46989676,2,64.60726277,1
1472,2,3.0264,2,34.46999488,2,64.59289844,1
1473,2,3.0261,2,34.46999488,2,64.59812183,1
1474,2,3.0251,2,34.46999488,2,64.6590614,1
1475,2,3.0224,2,34.47038734,2,64.76788207,1
1476,2,3.0215,2,34.47068168,2,64.8096692,1
1477,2,3.0204,2,34.4707798,2,64.74872963,1
1478,2,3.0189,2,34.47097603,2,64.74742378,1
1479,2,3.0185,2,34.47097603,2,64.82664522,1
1480,2,3.0183,2,34.47117226,2,64.92284269,1
1481,2,3.0178,2,34.47136849,2,64.90630195,1
1482,2,3.0176,2,34.47136849,2,64.92545439,1
1483,2,3.0175,2,34.47117226,2,64.88627895,1
1484,2,3.0168,2,34.4714666,2,64.91544288,1
1485,2,3.0167,2,34.47136849,2,64.98247641,1
1486,2,3.0164,2,34.47156472,2,64.96506511,1
1487,2,3.0161,2,34.47166283,2,64.99814659,1
1488,2,3.0158,2,34.47185906,2,64.95635945,1
1489,2,3.0152,2,34.47166283,2,64.95635945,1
1490,2,3.0148,2,34.47166283,2,64.96637096,1
1491,2,3.0138,2,34.47156472,2,65.07997973,1
1492,2,3.0097,2,34.47234964,2,65.05603918,1
1493,2,3.0084,2,34.47234964,2,65.0303575,1
1494,2,3.0039,2,34.47244776,2,65.10609669,1
1495,2,2.9966,2,34.47352702,2,65.10087329,1
1496,2,2.9948,2,34.47411571,2,65.12699025,1
1497,2,2.9944,2,34.47411571,2,65.21752904,1
1498,2,2.9942,2,34.47431194,2,65.25931618,1
1499,2,2.9939,2,34.47441006,2,65.22231715,1
1500,2,2.9939,2,34.47431194,2,65.24973996,1
1501,2,2.994,2,34.47431194,2,65.30545614,1
1502,2,2.994,2,34.47441006,2,65.31938519,1
1503,2,2.9938,2,34.47450817,2,65.32547914,1
1504,2,2.9939,2,34.47450817,2,65.3341848,1
1505,2,2.9938,2,34.47450817,2,65.3215616,1
1506,2,2.9938,2,34.47441006,2,65.36639571,1
1507,2,2.993,2,34.47470441,2,65.37379552,1
1508,2,2.9864,2,34.47490064,2,65.39468908,1
1509,2,2.985,2,34.47558744,2,65.40513587,1
1510,2,2.983,2,34.47558744,2,65.40905341,1
1511,2,2.9818,2,34.4759799,2,65.41558265,1
1512,2,2.9803,2,34.47607802,2,65.42994698,1
1513,2,2.9784,2,34.47627425,2,65.48783957,1
1514,2,2.9742,2,34.47696106,2,65.50786257,1
1515,2,2.9738,2,34.47705917,2,65.52701501,1
1516,2,2.9737,2,34.47705917,2,65.51352125,1
1517,2,2.9732,2,34.47715729,2,65.52788558,1
1518,2,2.9726,2,34.47715729,2,65.51134483,1
1519,2,2.9689,2,34.47754975,2,65.57271969,1
1520,2,2.9661,2,34.47774598,2,65.70765731,1
1521,2,2.9624,2,34.47833467,2,65.6954694,1
1522,2,2.9608,2,34.47862901,2,65.73986823,1
1523,2,2.9602,2,34.47892336,2,65.77382027,1
1524,2,2.957,2,34.47862901,2,65.78861988,1
1525,2,2.9546,2,34.47941394,2,65.80733704,1
1526,2,2.9536,2,34.47961017,2,65.8234425,1
1527,2,2.9487,2,34.47951205,2,65.8634885,1
1528,2,2.9462,2,34.4804932,2,65.89961696,1
1529,2,2.9459,2,34.48068943,2,65.93313372,1
1530,2,2.9459,2,34.48068943,2,66.00364951,1
1531,2,2.9462,2,34.48059132,2,66.07938869,1
1532,2,2.9458,2,34.48068943,2,66.08591793,1
1533,2,2.946,2,34.48088566,2,66.10245867,1
1534,2,2.9463,2,34.48078755,2,66.09636472,1
1535,2,2.946,2,34.48078755,2,66.12074055,1
1536,2,2.9459,2,34.48078755,2,66.18733879,1
1537,2,2.9463,2,34.48088566,2,66.17732729,1
1538,2,2.9463,2,34.48098378,2,66.17253918,1
1539,2,2.9464,2,34.48088566,2,66.19169162,1
1540,2,2.9445,2,34.48078755,2,66.18777407,1
1541,2,2.9425,2,34.48147435,2,66.2273848,1
1542,2,2.9414,2,34.48147435,2,66.31835887,1
1543,2,2.9393,2,34.48127812,2,66.26351326,1
1544,2,2.9347,2,34.48225928,2,66.25916043,1
1545,2,2.9325,2,34.48255362,2,66.26046628,1
1546,2,2.9292,2,34.48284797,2,66.37363977,1
1547,2,2.9276,2,34.48314231,2,66.51118908,1
1548,2,2.9269,2,34.48324043,2,66.55167037,1
1549,2,2.926,2,34.48343666,2,66.57082281,1
1550,2,2.9247,2,34.48353477,2,66.54688226,1
1551,2,2.924,2,34.48392724,2,66.61739805,1
1552,2,2.9229,2,34.48363289,2,66.65004425,1
1553,2,2.921,2,34.48412347,2,66.67746706,1
1554,2,2.9205,2,34.48441781,2,66.71751306,1
1555,2,2.9207,2,34.48412347,2,66.66963197,1
1556,2,2.9205,2,34.48422158,2,66.68747856,1
1557,2,2.9207,2,34.48412347,2,66.81632222,1
1558,2,2.92,2,34.48461404,2,66.79455809,1
1559,2,2.9201,2,34.48451593,2,66.84722729,1
1560,2,2.9205,2,34.48461404,2,66.83155712,1
1561,2,2.9204,2,34.48451593,2,66.78585244,1
1562,2,2.9205,2,34.48441781,2,66.81588694,1
1563,2,2.9205,2,34.48441781,2,66.83329825,1
1564,2,2.9202,2,34.48451593,2,66.83373353,1
1565,2,2.9202,2,34.48441781,2,66.8393922,1
1566,2,2.9204,2,34.48441781,2,66.84896842,1
1567,2,2.9203,2,34.48451593,2,66.88030877,1
1568,2,2.9208,2,34.48461404,2,66.92775458,1
1569,2,2.9206,2,34.48461404,2,66.94168363,1
1570,2,2.9182,2,34.4843197,2,66.90773158,1
1571,2,2.915,2,34.48490839,2,66.90947271,1
1572,2,2.9112,2,34.48549708,2,66.92644873,1
1573,2,2.9099,2,34.48569331,2,66.96823587,1
1574,2,2.9091,2,34.48588954,2,66.97520039,1
1575,2,2.9083,2,34.48608577,2,66.97476511,1
1576,2,2.908,2,34.48618388,2,66.98521189,1
1577,2,2.9069,2,34.48618388,2,67.02134035,1
1578,2,2.9059,2,34.48618388,2,67.22287622,1
1579,2,2.9026,2,34.48657635,2,67.22200565,1
1580,2,2.8917,2,34.48647823,2,67.28947446,1
1581,2,2.8837,2,34.48804807,2,67.29208616,1
1582,2,2.8758,2,34.48981415,2,67.29339201,1
1583,2,2.8714,2,34.49001038,2,67.29687427,1
1584,2,2.8673,2,34.49089342,2,67.38784834,1
1585,2,2.8657,2,34.49128588,2,67.60244269,1
1586,2,2.8617,2,34.49138399,2,67.70734581,1
1587,2,2.8562,2,34.49226703,2,67.79092008,1
1588,2,2.8543,2,34.49265949,2,67.91845789,1
1589,2,2.8509,2,34.49305195,2,68.05513665,1
1590,2,2.8489,2,34.49364064,2,68.05992476,1
1591,2,2.8485,2,34.49373876,2,68.09431209,1
1592,2,2.8479,2,34.49354253,2,68.08430058,1
1593,2,2.8467,2,34.49383687,2,68.13566394,1
1594,2,2.8454,2,34.49393499,2,68.09257096,1
1595,2,2.8441,2,34.49413122,2,68.24404932,1
1596,2,2.8395,2,34.49442556,2,68.35330526,1
1597,2,2.8315,2,34.49560295,2,68.36201092,1
1598,2,2.8269,2,34.49619164,2,68.38943372,1
1599,2,2.8225,2,34.49687844,2,68.41293899,1
1600,2,2.8185,2,34.49736902,2,68.51479513,1
1601,2,2.8134,2,34.49795771,2,68.57616998,1
1602,2,2.8067,2,34.49844829,2,68.68760234,1
1603,2,2.7933,2,34.50001813,2,68.81339903,1
1604,2,2.7872,2,34.50148986,2,69.02494639,1
1605,2,2.7869,2,34.50158797,2,69.14508441,1
1606,2,2.7855,2,34.50168609,2,69.15857817,1
1607,2,2.7832,2,34.50207855,2,69.25999903,1
1608,2,2.7824,2,34.50217666,2,69.37143138,1
1609,2,2.7814,2,34.50247101,2,69.49853392,1
1610,2,2.7809,2,34.50256913,2,69.52029805,1
1611,2,2.7802,2,34.50256913,2,69.56730858,1
1612,2,2.7787,2,34.50276536,2,69.64391832,1
1613,2,2.7771,2,34.50315782,2,69.74577446,1
1614,2,2.7755,2,34.50335405,2,69.72749259,1
1615,2,2.7735,2,34.50374651,2,69.75012729,1
1616,2,2.7726,2,34.50374651,2,69.83065458,1
1617,2,2.767,2,34.5043352,2,69.87766511,1
1618,2,2.7654,2,34.50472766,2,70.03393158,1
1619,2,2.7633,2,34.50502201,2,70.07049532,1
1620,2,2.7618,2,34.50492389,2,70.12708207,1
1621,2,2.7584,2,34.5056107,2,70.14231696,1
1622,2,2.7583,2,34.50590504,2,70.18715107,1
1623,2,2.7581,2,34.50580693,2,70.20586823,1
1624,2,2.7588,2,34.50570881,2,70.25070234,1
1625,2,2.7588,2,34.50580693,2,70.319477,1
1626,2,2.7585,2,34.50570881,2,70.31033606,1
1627,2,2.7547,2,34.50610127,2,70.33166491,1
1628,2,2.7524,2,34.50678808,2,70.30990078,1
1629,2,2.7509,2,34.50659185,2,70.40435712,1
1630,2,2.7471,2,34.50718054,2,70.57629376,1
1631,2,2.7396,2,34.50776923,2,70.57672904,1
1632,2,2.7334,2,34.50865227,2,70.57759961,1
1633,2,2.7297,2,34.50943719,2,70.57455263,1
1634,2,2.7279,2,34.50973154,2,70.57107037,1
1635,2,2.7277,2,34.50982965,2,70.57107037,1
1636,2,2.7287,2,34.50963342,2,70.86532144,1
1637,2,2.7221,2,34.50894661,2,71.13824366,1
1638,2,2.7137,2,34.51159572,2,71.13563197,1
1639,2,2.7054,2,34.51071269,2,71.18612476,1
1640,2,2.6967,2,34.51375426,2,71.17045458,1
1641,2,2.693,2,34.51375426,2,71.3506616,1
1642,2,2.6867,2,34.51493164,2,71.62837193,1
1643,2,2.6797,2,34.51561845,2,71.94090487,1
1644,2,2.6775,2,34.51630525,2,72.11980604,1
1645,2,2.6757,2,34.51669772,2,72.0958655,1
1646,2,2.6751,2,34.51679583,2,72.24821442,1
1647,2,2.6744,2,34.51689395,2,72.36617602,1
1648,2,2.6737,2,34.51718829,2,72.5825115,1
1649,2,2.673,2,34.51718829,2,72.61733411,1
1650,2,2.671,2,34.51758075,2,72.68697934,1
1651,2,2.669,2,34.51767887,2,72.79797641,1
1652,2,2.6669,2,34.51797321,2,73.02388811,1
1653,2,2.6635,2,34.51826756,2,73.12748538,1
1654,2,2.6609,2,34.51895437,2,73.15839045,1
1655,2,2.6581,2,34.51885625,2,73.19321306,1
1656,2,2.6541,2,34.51973929,2,73.3050807,1
1657,2,2.6532,2,34.51993552,2,73.31813918,1
1658,2,2.6526,2,34.52003363,2,73.39518421,1
1659,2,2.6523,2,34.52003363,2,73.51749864,1
1660,2,2.6514,2,34.52022986,2,73.56625029,1
1661,2,2.6498,2,34.52032798,2,73.60977856,1
1662,2,2.6436,2,34.52072044,2,73.64286004,1
1663,2,2.6362,2,34.52189782,2,73.74906901,1
1664,2,2.6333,2,34.5223884,2,73.89532398,1
1665,2,2.6312,2,34.52258463,2,73.93275828,1
1666,2,2.6277,2,34.52327143,2,73.95191072,1
1667,2,2.6215,2,34.52327143,2,74.11427115,1
1668,2,2.6122,2,34.52513562,2,74.19523372,1
1669,2,2.6109,2,34.52533185,2,74.29273704,1
1670,2,2.6107,2,34.52542997,2,74.37761715,1
1671,2,2.6092,2,34.52552808,2,74.43115692,1
1672,2,2.6054,2,34.52611678,2,74.57305906,1
1673,2,2.6036,2,34.52621489,2,74.66664483,1
1674,2,2.6,2,34.52660735,2,74.69276179,1
1675,2,2.5951,2,34.52709793,2,74.69580877,1
1676,2,2.5921,2,34.52788285,2,74.6875384,1
1677,2,2.5922,2,34.52778473,2,74.70669084,1
1678,2,2.5922,2,34.52788285,2,74.72714912,1
1679,2,2.5923,2,34.52788285,2,74.78765341,1
1680,2,2.5919,2,34.52798096,2,74.88428616,1
1681,2,2.5918,2,34.52798096,2,74.97526023,1
1682,2,2.5917,2,34.52827531,2,75.01574152,1
1683,2,2.5917,2,34.52827531,2,75.02009435,1
1684,2,2.5918,2,34.52827531,2,75.02967057,1
1685,2,2.5912,2,34.52807908,2,75.02227076,1
1686,2,2.5881,2,34.52807908,2,75.05230526,1
1687,2,2.581,2,34.528864,2,75.08364561,1
1688,2,2.5702,2,34.5301395,2,75.13892651,1
1689,2,2.5661,2,34.53082631,2,75.16765517,1
1690,2,2.5632,2,34.53121877,2,75.26298207,1
1691,2,2.5568,2,34.53190557,2,75.37659084,1
1692,2,2.5534,2,34.53269049,2,75.39182573,1
1693,2,2.5525,2,34.53278861,2,75.4301306,1
1694,2,2.5523,2,34.53298484,2,75.58422066,1
1695,2,2.5522,2,34.53308296,2,75.63471345,1
1696,2,2.5516,2,34.53327919,2,75.69957057,1
1697,2,2.5511,2,34.5333773,2,75.73308733,1
1698,2,2.5511,2,34.53357353,2,75.78532125,1
1699,2,2.5496,2,34.53357353,2,75.89588304,1
1700,2,2.5493,2,34.53376976,2,75.89980058,1
1701,2,2.5492,2,34.53376976,2,75.96161072,1
1702,2,2.549,2,34.53386788,2,76.10743041,1
1703,2,2.5488,2,34.53386788,2,76.16706413,1
1704,2,2.5485,2,34.53406411,2,76.21712164,1
1705,2,2.5481,2,34.53416222,2,76.27675536,1
1706,2,2.5478,2,34.53426034,2,76.3585885,1
1707,2,2.5478,2,34.53426034,2,76.39515224,1
1708,2,2.5475,2,34.53426034,2,76.48525575,1
1709,2,2.5472,2,34.53445657,2,76.65414542,1
1710,2,2.5469,2,34.5346528,2,76.67547427,1
1711,2,2.547,2,34.5346528,2,76.66546277,1
1712,2,2.5461,2,34.53455468,2,76.68505049,1
1713,2,2.5453,2,34.53475091,2,76.71639084,1
1714,2,2.5453,2,34.53475091,2,76.78560078,1
1715,2,2.5441,2,34.5346528,2,76.89659786,1
1716,2,2.5415,2,34.53504526,2,76.90008012,1
1717,2,2.5407,2,34.53533961,2,76.95927856,1
1718,2,2.5403,2,34.53533961,2,76.98104269,1
1719,2,2.5403,2,34.53524149,2,76.99279532,1
1720,2,2.5397,2,34.53533961,2,77.00193626,1
1721,2,2.5389,2,34.53543772,2,77.01281832,1
1722,2,2.5379,2,34.53553584,2,77.02892378,1
1723,2,2.5375,2,34.53553584,2,77.04981735,1
1724,2,2.537,2,34.53573207,2,77.09595731,1
1725,2,2.5365,2,34.53583018,2,77.06679337,1
1726,2,2.5355,2,34.53573207,2,77.07375789,1
1727,2,2.5343,2,34.53602641,2,77.08246355,1
1728,2,2.5337,2,34.53612453,2,77.09943957,1
1729,2,2.5331,2,34.53612453,2,77.11249805,1
1730,2,2.5319,2,34.53632076,2,77.11728616,1
1731,2,2.5301,2,34.5366151,2,77.12555653,1
1732,2,2.5301,2,34.5366151,2,77.23350663,1
1733,2,2.5299,2,34.53671322,2,77.29226979,1
1734,2,2.5298,2,34.53700756,2,77.3771499,1
1735,2,2.5296,2,34.53710568,2,77.37410292,1
1736,2,2.5293,2,34.53720379,2,77.30619883,1
1737,2,2.528,2,34.53720379,2,77.38150273,1
1738,2,2.5271,2,34.53740002,2,77.40283158,1
1739,2,2.526,2,34.53749814,2,77.62917856,1
1740,2,2.5242,2,34.53798872,2,77.73582281,1
1741,2,2.5235,2,34.53779249,2,77.71884678,1
1742,2,2.5209,2,34.53808683,2,77.71928207,1
1743,2,2.5179,2,34.53867552,2,77.71797622,1
1744,2,2.5163,2,34.53877364,2,77.748446,1
1745,2,2.515,2,34.53896987,2,77.84812573,1
1746,2,2.5147,2,34.53906798,2,78.03312086,1
1747,2,2.5138,2,34.53906798,2,78.03442671,1
1748,2,2.5104,2,34.53926421,2,78.02528577,1
1749,2,2.5064,2,34.5398529,2,78.0296386,1
1750,2,2.5049,2,34.54014725,2,78.12844776,1
1751,2,2.504,2,34.54034348,2,78.23160975,1
1752,2,2.5039,2,34.5404416,2,78.33999513,1
1753,2,2.5021,2,34.54053971,2,78.36959435,1
1754,2,2.5002,2,34.54093217,2,78.45752144,1
1755,2,2.4966,2,34.54132463,2,78.55241306,1
1756,2,2.4957,2,34.54152086,2,78.59550604,1
1757,2,2.4942,2,34.54171709,2,78.60812924,1
1758,2,2.4915,2,34.54171709,2,78.68822125,1
1759,2,2.4898,2,34.54210955,2,78.66036316,1
1760,2,2.4883,2,34.54201144,2,78.71651462,1
1761,2,2.4872,2,34.54210955,2,78.75394893,1
1762,2,2.4846,2,34.54220767,2,78.79399493,1
1763,2,2.481,2,34.54250202,2,78.80357115,1
1764,2,2.4789,2,34.54299259,2,78.83186452,1
1765,2,2.4778,2,34.54328694,2,78.88627485,1
1766,2,2.4775,2,34.54338505,2,78.81662963,1
1767,2,2.477,2,34.54358128,2,78.82881754,1
1768,2,2.4772,2,34.54348317,2,78.79660663,1
1769,2,2.4769,2,34.54358128,2,78.82185302,1
1770,2,2.4767,2,34.54358128,2,78.96636686,1
1771,2,2.476,2,34.54358128,2,79.01076569,1
1772,2,2.4744,2,34.54407186,2,79.04036491,1
1773,2,2.4735,2,34.54397374,2,79.04297661,1
1774,2,2.4709,2,34.5443662,2,79.05342339,1
1775,2,2.4687,2,34.54466055,2,79.06430546,1
1776,2,2.466,2,34.54485678,2,79.17965536,1
1777,2,2.4602,2,34.54544547,2,79.33548655,1
1778,2,2.4573,2,34.54593605,2,79.27933509,1
1779,2,2.4552,2,34.54593605,2,79.30980487,1
1780,2,2.452,2,34.54652474,2,79.31763996,1
1781,2,2.4497,2,34.54681908,2,79.42820175,1
1782,2,2.447,2,34.54652474,2,79.65019591,1
1783,2,2.4424,2,34.54789835,2,79.65063119,1
1784,2,2.438,2,34.54780024,2,79.66064269,1
1785,2,2.4341,2,34.54858516,2,79.67457173,1
1786,2,2.4321,2,34.54907573,2,79.75509903,1
1787,2,2.4296,2,34.54937008,2,79.89656589,1
1788,2,2.4234,2,34.55005689,2,80.0667614,1
1789,2,2.4225,2,34.550155,2,80.18124074,1
1790,2,2.4193,2,34.55064558,2,80.22302788,1
1791,2,2.4176,2,34.55093992,2,80.21040468,1
1792,2,2.4159,2,34.55123427,2,80.39714094,1
1793,2,2.4124,2,34.55182296,2,80.44763372,1
1794,2,2.4123,2,34.55182296,2,80.54818402,1
1795,2,2.412,2,34.55192108,2,80.7366614,1
1796,2,2.4119,2,34.55211731,2,80.74014366,1
1797,2,2.4115,2,34.55221542,2,80.75886082,1
1798,2,2.409,2,34.55192108,2,80.7619078,1
1799,2,2.3976,2,34.55300034,2,80.8019538,1
1800,2,2.392,2,34.55447207,2,80.95473801,1
1801,2,2.3891,2,34.55486453,2,81.14408596,1
1802,2,2.387,2,34.55486453,2,81.19370819,1
1803,2,2.3839,2,34.55555134,2,81.1884848,1
1804,2,2.3826,2,34.55564945,2,81.13755673,1
1805,2,2.3806,2,34.55584568,2,81.08836979,1
1806,2,2.3775,2,34.55623815,2,81.14234483,1
1807,2,2.3763,2,34.55663061,2,81.31471676,1
1808,2,2.3751,2,34.55702307,2,81.35693918,1
1809,2,2.3738,2,34.55692495,2,81.39437349,1
1810,2,2.3707,2,34.55731741,2,81.40003216,1
1811,2,2.3691,2,34.5579061,2,81.48578285,1
1812,2,2.3688,2,34.5579061,2,81.62289688,1
1813,2,2.3688,2,34.55800422,2,81.64683743,1
1814,2,2.3685,2,34.55780799,2,81.72344717,1
1815,2,2.3674,2,34.55829856,2,81.84489103,1
1816,2,2.3676,2,34.55810233,2,81.91453626,1
1817,2,2.3676,2,34.55839668,2,81.9484883,1
1818,2,2.3673,2,34.55820045,2,81.94805302,1
1819,2,2.3662,2,34.55829856,2,82.01856881,1
1820,2,2.3648,2,34.55859291,2,82.12826004,1
1821,2,2.3629,2,34.55888726,2,82.21096374,1
1822,2,2.3601,2,34.55898537,2,82.40379396,1
1823,2,2.3565,2,34.55957406,2,82.4603807,1
1824,2,2.355,2,34.55996652,2,82.4930269,1
1825,2,2.354,2,34.56006464,2,82.59401248,1
1826,2,2.3525,2,34.56016275,2,82.65712846,1
1827,2,2.3509,2,34.56026087,2,82.77639591,1
1828,2,2.3466,2,34.56084956,2,82.98054347,1
1829,2,2.341,2,34.56124202,2,83.14943314,1
1830,2,2.3372,2,34.56251752,2,83.1755501,1
1831,2,2.3365,2,34.5624194,2,83.24519532,1
1832,2,2.3359,2,34.56271375,2,83.28480604,1
1833,2,2.3359,2,34.56261563,2,83.49809454,1
1834,2,2.3358,2,34.56271375,2,83.67830156,1
1835,2,2.3355,2,34.56281186,2,83.75317018,1
1836,2,2.335,2,34.56290998,2,83.76448752,1
1837,2,2.3341,2,34.56300809,2,83.78712222,1
1838,2,2.3329,2,34.56320433,2,83.92771852,1
1839,2,2.3312,2,34.56340056,2,84.00432827,1
1840,2,2.3296,2,34.56359679,2,84.0587386,1
1841,2,2.3263,2,34.56408736,2,84.06831481,1
1842,2,2.3226,2,34.56438171,2,84.14231287,1
1843,2,2.3192,2,34.56506851,2,84.31816706,1
1844,2,2.3184,2,34.56506851,2,84.4174115,1
1845,2,2.3167,2,34.56536286,2,84.47835107,1
1846,2,2.3159,2,34.56555909,2,84.57498382,1
1847,2,2.3151,2,34.56565721,2,84.6759694,1
1848,2,2.3141,2,34.56595155,2,84.82962417,1
1849,2,2.314,2,34.56585344,2,84.86314094,1
1850,2,2.3134,2,34.56604967,2,84.88621092,1
1851,2,2.3111,2,34.56614778,2,84.93539786,1
1852,2,2.3091,2,34.56654024,2,84.96238538,1
1853,2,2.3083,2,34.56663836,2,85.10385224,1
1854,2,2.3069,2,34.56673647,2,85.1199577,1
1855,2,2.3047,2,34.56712893,2,85.17480331,1
1856,2,2.3041,2,34.56732516,2,85.33019922,1
1857,2,2.3018,2,34.56771762,2,85.40811481,1
1858,2,2.2993,2,34.56781574,2,85.4485961,1
1859,2,2.2947,2,34.56840443,2,85.46557212,1
1860,2,2.2898,2,34.56918935,2,85.58048674,1
1861,2,2.289,2,34.56938558,2,85.7924694,1
1862,2,2.2889,2,34.56958181,2,85.99400526,1
1863,2,2.2884,2,34.56938558,2,86.0458039,1
1864,2,2.2834,2,34.56997427,2,86.04101579,1
1865,2,2.2786,2,34.57036674,2,86.17421228,1
1866,2,2.2763,2,34.57115166,2,86.20250565,1
1867,2,2.2754,2,34.57115166,2,86.35833684,1
1868,2,2.2752,2,34.57134789,2,86.62429454,1
1869,2,2.2749,2,34.57154412,2,86.6904575,1
1870,2,2.2741,2,34.57154412,2,86.74660897,1
1871,2,2.2725,2,34.57164223,2,86.7683731,1
1872,2,2.271,2,34.57193658,2,86.883723,1
1873,2,2.2705,2,34.57203469,2,87.01126082,1
1874,2,2.2699,2,34.57213281,2,87.04042476,1
1875,2,2.2694,2,34.57232904,2,87.04564815,1
1876,2,2.2686,2,34.57223092,2,87.03650721,1
1877,2,2.2675,2,34.57262339,2,87.05609493,1
1878,2,2.266,2,34.57252527,2,87.14532788,1
1879,2,2.2648,2,34.57291773,2,87.26807758,1
1880,2,2.2646,2,34.57291773,2,87.36993372,1
1881,2,2.2646,2,34.57291773,2,87.38647446,1
1882,2,2.2643,2,34.57301585,2,87.44915517,1
1883,2,2.2642,2,34.57311396,2,87.39256842,1
1884,2,2.2639,2,34.57331019,2,87.44044951,1
1885,2,2.2638,2,34.57321208,2,87.42042651,1
1886,2,2.2629,2,34.57331019,2,87.4082386,1
1887,2,2.2623,2,34.57331019,2,87.4382731,1
1888,2,2.2613,2,34.57350642,2,87.56537563,1
1889,2,2.2612,2,34.57360454,2,87.72120682,1
1890,2,2.2583,2,34.57370265,2,87.73905341,1
1891,2,2.2558,2,34.57409511,2,87.78127583,1
1892,2,2.2514,2,34.57448757,2,87.83481559,1
1893,2,2.2476,2,34.57497815,2,87.79389903,1
1894,2,2.2436,2,34.57566496,2,87.97192963,1
1895,2,2.2404,2,34.57615553,2,88.02677524,1
1896,2,2.2387,2,34.57644988,2,88.2335345,1
1897,2,2.2379,2,34.57654799,2,88.34888441,1
1898,2,2.2365,2,34.57654799,2,88.47990448,1
1899,2,2.2322,2,34.57713668,2,88.53300897,1
1900,2,2.2301,2,34.57743103,2,88.58045478,1
1901,2,2.2278,2,34.57782349,2,88.7880846,1
1902,2,2.2257,2,34.57821595,2,89.01356101,1
1903,2,2.2243,2,34.57831407,2,89.06623021,1
1904,2,2.2222,2,34.57860841,2,89.08930019,1
1905,2,2.2202,2,34.57870653,2,89.10975848,1
1906,2,2.2186,2,34.57909899,2,89.16721579,1
1907,2,2.2169,2,34.5791971,2,89.21161462,1
