       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    980.000     2.8558   3.142474     0.6417 5.8106e-02  3.7287715 -4.4551886  0.1768060    34.3341    27.3665     2.7908    1476.72     0.4284
    981.000     2.8546   3.142444     0.6416 5.7541e-02  3.7282777 -4.4605684  0.1809002    34.3345    27.3669     2.7895    1476.73     0.4224
    982.000     2.8540   3.142452     0.6416 5.5556e-02  3.7279202 -4.4605835  0.1822344    34.3347    27.3671     2.7889    1476.74     0.4267
    983.000     2.8535   3.142473     0.6418 5.6502e-02  3.7279518 -4.4620827  0.1787552    34.3349    27.3673     2.7883    1476.76     0.4267
    984.000     2.8531   3.142495     0.6416 5.6775e-02  3.7279983 -4.4602311  0.1817775    34.3351    27.3675     2.7879    1476.77     0.4266
    985.000     2.8530   3.142521     0.6419 5.6261e-02  3.7281079 -4.4581475  0.1797709    34.3350    27.3675     2.7876    1476.79     0.4286
    986.000     2.8518   3.142489     0.6418 5.7289e-02  3.7279121 -4.4613562  0.1776805    34.3353    27.3678     2.7864    1476.80     0.4242
    987.000     2.8506   3.142469     0.6418 5.7443e-02  3.7278274 -4.4653871  0.1765969    34.3359    27.3684     2.7851    1476.81     0.4268
    988.000     2.8500   3.142477     0.6416 5.7955e-02  3.7278846 -4.4631340  0.1818938    34.3361    27.3686     2.7844    1476.83     0.4239
    989.000     2.8484   3.142414     0.6417 5.7434e-02  3.7279961 -4.4646681  0.1856564    34.3365    27.3691     2.7828    1476.84     0.4282
    990.000     2.8447   3.142219     0.6417 5.6544e-02  3.7280349 -4.4701369  0.1814815    34.3375    27.3702     2.7790    1476.84     0.4245
    991.000     2.8433   3.142169     0.6416 5.7315e-02  3.7280352 -4.4688183  0.1804662    34.3379    27.3706     2.7776    1476.85     0.4259
    992.000     2.8420   3.142135     0.6419 5.5567e-02  3.7276752 -4.4709134  0.1794583    34.3383    27.3711     2.7762    1476.86     0.4311
    993.000     2.8414   3.142139     0.6418 5.6061e-02  3.7278996 -4.4706914  0.1833485    34.3384    27.3712     2.7756    1476.87     0.4265
    994.000     2.8408   3.142144     0.6419 5.7191e-02  3.7276715 -4.4737393  0.1793309    34.3387    27.3715     2.7749    1476.89     0.4275
    995.000     2.8394   3.142090     0.6420 5.6847e-02  3.7272251 -4.4741596  0.1822928    34.3390    27.3718     2.7734    1476.90     0.4252
    996.000     2.8376   3.142027     0.6416 5.5843e-02  3.7277254 -4.4759479  0.1805769    34.3395    27.3725     2.7716    1476.91     0.4264
    997.000     2.8364   3.141981     0.6419 5.7666e-02  3.7276632 -4.4771435  0.1807090    34.3398    27.3728     2.7703    1476.92     0.4292
    998.000     2.8340   3.141880     0.6419 5.8112e-02  3.7274935 -4.4755420  0.1842293    34.3406    27.3736     2.7678    1476.93     0.4252
    999.000     2.8303   3.141682     0.6416 5.7602e-02  3.7271011 -4.4821856  0.1806623    34.3416    27.3747     2.7641    1476.93     0.4269
   1000.000     2.8263   3.141506     0.6418 5.6690e-02  3.7274539 -4.4806014  0.1829015    34.3431    27.3763     2.7600    1476.93     0.4250
   1001.000     2.8237   3.141351     0.6413 5.6321e-02  3.7282199 -4.4838941  0.1843100    34.3435    27.3769     2.7574    1476.93     0.4261
   1002.000     2.8226   3.141313     0.6418 5.7388e-02  3.7280218 -4.4859195  0.1770415    34.3436    27.3771     2.7562    1476.95     0.4308
   1003.000     2.8213   3.141277     0.6417 5.7585e-02  3.7276132 -4.4889219  0.1831388    34.3440    27.3775     2.7549    1476.96     0.4264
   1004.000     2.8196   3.141211     0.6419 5.7729e-02  3.7273257 -4.4888795  0.1801192    34.3446    27.3781     2.7531    1476.97     0.4293
   1005.000     2.8178   3.141128     0.6417 5.6639e-02  3.7269087 -4.4885900  0.1799977    34.3450    27.3785     2.7512    1476.98     0.4250
   1006.000     2.8167   3.141103     0.6415 5.6696e-02  3.7269202 -4.4923947  0.1813286    34.3452    27.3789     2.7501    1476.99     0.4291
   1007.000     2.8162   3.141106     0.6421 5.7170e-02  3.7265521 -4.4896834  0.1858177    34.3454    27.3790     2.7495    1477.00     0.4295
   1008.000     2.8155   3.141112     0.6416 5.7807e-02  3.7263380 -4.4958749  0.1845931    34.3456    27.3793     2.7487    1477.02     0.4301
   1009.000     2.8126   3.140963     0.6422 5.6936e-02  3.7262925 -4.4959220  0.1819997    34.3464    27.3801     2.7458    1477.02     0.4302
   1010.000     2.8117   3.140946     0.6420 5.7232e-02  3.7260398 -4.4965834  0.1812733    34.3466    27.3804     2.7448    1477.03     0.4314
   1011.000     2.8103   3.140894     0.6424 5.5854e-02  3.7257310 -4.5012819  0.1815235    34.3469    27.3808     2.7433    1477.05     0.4311
   1012.000     2.8075   3.140784     0.6420 5.6630e-02  3.7257326 -4.5012576  0.1798301    34.3480    27.3819     2.7405    1477.05     0.4237
   1013.000     2.8069   3.140871     0.6419 5.7177e-02  3.7264993 -4.5042879  0.1738848    34.3492    27.3829     2.7398    1477.07     0.4282
   1014.000     2.8044   3.140737     0.6418 5.7783e-02  3.7279558 -4.5039214  0.1790479    34.3497    27.3835     2.7373    1477.07     0.4241
   1015.000     2.8026   3.140643     0.6414 5.7493e-02  3.7292029 -4.5070569  0.1807078    34.3499    27.3838     2.7354    1477.08     0.4238
   1016.000     2.8020   3.140633     0.6413 5.7181e-02  3.7290990 -4.5091063  0.1779999    34.3499    27.3839     2.7347    1477.10     0.4253
   1017.000     2.8000   3.140529     0.6412 5.8139e-02  3.7290401 -4.5118969  0.1784635    34.3503    27.3844     2.7326    1477.10     0.4242
   1018.000     2.7981   3.140459     0.6411 5.7206e-02  3.7284724 -4.5119302  0.1815766    34.3509    27.3850     2.7307    1477.11     0.4280
   1019.000     2.7959   3.140356     0.6412 5.7760e-02  3.7284681 -4.5125421  0.1904259    34.3515    27.3857     2.7284    1477.12     0.4265
   1020.000     2.7937   3.140261     0.6412 5.6275e-02  3.7280618 -4.5163829  0.1760842    34.3521    27.3864     2.7262    1477.13     0.4251
   1021.000     2.7934   3.140285     0.6413 5.7016e-02  3.7278757 -4.5168033  0.1854998    34.3522    27.3865     2.7258    1477.14     0.4292
   1022.000     2.7912   3.140200     0.6413 5.7111e-02  3.7282222 -4.5170281  0.1774611    34.3530    27.3873     2.7236    1477.15     0.4243
   1023.000     2.7901   3.140186     0.6410 5.6267e-02  3.7283847 -4.5177612  0.1815886    34.3534    27.3878     2.7224    1477.16     0.4238
   1024.000     2.7897   3.140202     0.6410 5.8263e-02  3.7289897 -4.5206468  0.1790576    34.3535    27.3879     2.7219    1477.18     0.4263
   1025.000     2.7881   3.140133     0.6410 5.7659e-02  3.7288857 -4.5195980  0.1805341    34.3539    27.3883     2.7202    1477.19     0.4267
   1026.000     2.7870   3.140128     0.6411 5.6323e-02  3.7293432 -4.5192697  0.1767527    34.3545    27.3889     2.7191    1477.20     0.4242
   1027.000     2.7866   3.140172     0.6405 5.6263e-02  3.7301637 -4.5176843  0.1782755    34.3549    27.3892     2.7186    1477.22     0.4187
   1028.000     2.7861   3.140218     0.6405 5.6702e-02  3.7308403 -4.5228015  0.1793373    34.3555    27.3898     2.7181    1477.23     0.4226
   1029.000     2.7855   3.140240     0.6401 5.8121e-02  3.7320621 -4.5223749  0.1813853    34.3559    27.3901     2.7174    1477.24     0.4152
   1030.000     2.7851   3.140280     0.6397 5.7341e-02  3.7332802 -4.5203021  0.1814510    34.3562    27.3904     2.7169    1477.26     0.4168
   1031.000     2.7849   3.140332     0.6393 5.7769e-02  3.7339234 -4.5235268  0.1784219    34.3566    27.3907     2.7166    1477.28     0.4131
   1032.000     2.7832   3.140239     0.6389 5.7339e-02  3.7349244 -4.5251377  0.1810997    34.3568    27.3910     2.7149    1477.29     0.4137
   1033.000     2.7821   3.140226     0.6388 5.7386e-02  3.7350902 -4.5272302  0.1792731    34.3573    27.3915     2.7137    1477.30     0.4168
   1034.000     2.7825   3.140340     0.6386 5.7840e-02  3.7351941 -4.5266153  0.1842608    34.3577    27.3918     2.7140    1477.32     0.4141
   1035.000     2.7835   3.140534     0.6383 5.7435e-02  3.7370004 -4.5266612  0.1794273    34.3584    27.3923     2.7150    1477.34     0.4085
   1036.000     2.7832   3.140608     0.6376 5.8004e-02  3.7398058 -4.5252573  0.1776353    34.3592    27.3930     2.7145    1477.35     0.4032
   1037.000     2.7829   3.140630     0.6368 5.7233e-02  3.7418641 -4.5246049  0.1766362    34.3592    27.3930     2.7142    1477.37     0.4003
   1038.000     2.7819   3.140592     0.6363 5.6943e-02  3.7428132 -4.5257589  0.1830979    34.3593    27.3932     2.7131    1477.38     0.4023
   1039.000     2.7811   3.140599     0.6359 5.7652e-02  3.7433772 -4.5293335  0.1817173    34.3596    27.3935     2.7123    1477.40     0.4025
   1040.000     2.7815   3.140721     0.6356 5.7774e-02  3.7433678 -4.5250771  0.1832445    34.3602    27.3939     2.7126    1477.41     0.3977
   1041.000     2.7858   3.141240     0.6348 5.8443e-02  3.7443129 -4.5221135  0.1816487    34.3615    27.3946     2.7168    1477.45     0.3932
   1042.000     2.7854   3.141299     0.6344 5.6836e-02  3.7475050 -4.5266056  0.1783846    34.3621    27.3951     2.7163    1477.47     0.3911
   1043.000     2.7835   3.141224     0.6335 5.8161e-02  3.7506872 -4.5266080  0.1794958    34.3627    27.3957     2.7143    1477.47     0.3845
   1044.000     2.7814   3.141155     0.6326 5.6994e-02  3.7527266 -4.5305110  0.1782151    34.3636    27.3966     2.7122    1477.48     0.3813
   1045.000     2.7803   3.141145     0.6318 5.7392e-02  3.7542927 -4.5265593  0.1752796    34.3640    27.3971     2.7111    1477.50     0.3863
   1046.000     2.7770   3.140969     0.6316 5.7436e-02  3.7547767 -4.5311677  0.1787718    34.3649    27.3981     2.7077    1477.50     0.3820
   1047.000     2.7756   3.140928     0.6308 5.7810e-02  3.7556904 -4.5369730  0.1793788    34.3654    27.3986     2.7062    1477.51     0.3812
   1048.000     2.7740   3.140860     0.6307 5.6531e-02  3.7553201 -4.5355939  0.1747388    34.3657    27.3990     2.7045    1477.52     0.3868
   1049.000     2.7727   3.140834     0.6307 5.7811e-02  3.7550566 -4.5383862  0.1794864    34.3663    27.3996     2.7032    1477.53     0.3841
   1050.000     2.7717   3.140820     0.6303 5.7775e-02  3.7559706 -4.5366695  0.1790411    34.3667    27.4000     2.7021    1477.54     0.3800
   1051.000     2.7704   3.140790     0.6298 5.7490e-02  3.7559052 -4.5384076  0.1820726    34.3672    27.4005     2.7007    1477.55     0.3798
   1052.000     2.7686   3.140723     0.6298 5.7539e-02  3.7558002 -4.5439359  0.1807640    34.3677    27.4010     2.6989    1477.56     0.3838
   1053.000     2.7676   3.140693     0.6297 5.6484e-02  3.7560511 -4.5400018  0.1776934    34.3679    27.4013     2.6978    1477.58     0.3826
   1054.000     2.7668   3.140693     0.6296 5.8153e-02  3.7562071 -4.5412906  0.1818865    34.3682    27.4016     2.6969    1477.59     0.3806
   1055.000     2.7661   3.140690     0.6295 5.6999e-02  3.7562880 -4.5420335  0.1810036    34.3684    27.4018     2.6962    1477.60     0.3817
   1056.000     2.7632   3.140561     0.6294 5.6699e-02  3.7564357 -4.5418696  0.1850315    34.3694    27.4029     2.6932    1477.61     0.3797
   1057.000     2.7610   3.140471     0.6289 5.5587e-02  3.7573880 -4.5453344  0.1804639    34.3701    27.4037     2.6909    1477.62     0.3783
   1058.000     2.7600   3.140450     0.6288 5.7471e-02  3.7582845 -4.5474156  0.1804428    34.3704    27.4039     2.6899    1477.63     0.3768
   1059.000     2.7582   3.140368     0.6287 5.7019e-02  3.7585581 -4.5508934  0.1803901    34.3708    27.4044     2.6880    1477.64     0.3773
   1060.000     2.7556   3.140239     0.6285 5.7691e-02  3.7583440 -4.5506326  0.1770022    34.3714    27.4052     2.6854    1477.64     0.3818
   1061.000     2.7533   3.140135     0.6288 5.7692e-02  3.7575772 -4.5546537  0.1778118    34.3721    27.4059     2.6830    1477.65     0.3828
   1062.000     2.7522   3.140114     0.6288 5.7383e-02  3.7573227 -4.5546371  0.1768806    34.3725    27.4063     2.6819    1477.66     0.3797
   1063.000     2.7520   3.140180     0.6285 5.8618e-02  3.7572748 -4.5546368  0.1828418    34.3729    27.4067     2.6816    1477.68     0.3773
   1064.000     2.7522   3.140278     0.6284 5.7170e-02  3.7593100 -4.5537051  0.1819264    34.3734    27.4071     2.6817    1477.70     0.3707
   1065.000     2.7506   3.140196     0.6274 5.6532e-02  3.7620327 -4.5551121  0.1838557    34.3736    27.4074     2.6800    1477.71     0.3691
   1066.000     2.7484   3.140114     0.6274 5.6059e-02  3.7634454 -4.5578894  0.1802809    34.3744    27.4082     2.6778    1477.72     0.3730
   1067.000     2.7448   3.139895     0.6272 5.7790e-02  3.7637589 -4.5578874  0.1766653    34.3750    27.4090     2.6742    1477.72     0.3729
   1068.000     2.7435   3.139842     0.6271 5.5922e-02  3.7623458 -4.5661517  0.1773553    34.3753    27.4093     2.6728    1477.73     0.3771
   1069.000     2.7426   3.139805     0.6274 5.7273e-02  3.7603650 -4.5625838  0.1767593    34.3753    27.4094     2.6718    1477.74     0.3794
   1070.000     2.7402   3.139699     0.6277 5.9333e-02  3.7587359 -4.5638177  0.1833711    34.3760    27.4102     2.6693    1477.75     0.3800
   1071.000     2.7395   3.139695     0.6277 5.8154e-02  3.7582852 -4.5651203  0.1787958    34.3762    27.4104     2.6686    1477.76     0.3775
   1072.000     2.7392   3.139734     0.6278 5.6158e-02  3.7579862 -4.5673296  0.1816348    34.3764    27.4106     2.6683    1477.78     0.3803
   1073.000     2.7386   3.139730     0.6280 5.6780e-02  3.7582432 -4.5665270  0.1837728    34.3765    27.4107     2.6676    1477.79     0.3795
   1074.000     2.7375   3.139715     0.6279 5.6607e-02  3.7581852 -4.5695055  0.1807016    34.3770    27.4112     2.6664    1477.80     0.3774
   1075.000     2.7355   3.139635     0.6279 5.6378e-02  3.7587726 -4.5739093  0.1817699    34.3776    27.4119     2.6643    1477.81     0.3785
   1076.000     2.7350   3.139653     0.6280 5.5947e-02  3.7594583 -4.5716449  0.1801087    34.3779    27.4121     2.6637    1477.83     0.3769
   1077.000     2.7344   3.139658     0.6276 5.6621e-02  3.7599190 -4.5746538  0.1804019    34.3780    27.4123     2.6631    1477.84     0.3728
   1078.000     2.7330   3.139602     0.6276 5.5718e-02  3.7602226 -4.5753251  0.1780882    34.3784    27.4127     2.6616    1477.85     0.3796
   1079.000     2.7304   3.139491     0.6277 5.6978e-02  3.7606774 -4.5772549  0.1786005    34.3792    27.4136     2.6590    1477.86     0.3738
   1080.000     2.7286   3.139406     0.6271 5.6777e-02  3.7611405 -4.5766693  0.1817684    34.3796    27.4141     2.6571    1477.87     0.3713
   1081.000     2.7252   3.139235     0.6271 5.5815e-02  3.7611725 -4.5792296  0.1789225    34.3805    27.4151     2.6537    1477.87     0.3754
   1082.000     2.7214   3.139026     0.6272 5.6627e-02  3.7614480 -4.5826911  0.1773442    34.3815    27.4163     2.6498    1477.87     0.3759
   1083.000     2.7177   3.138819     0.6269 5.6215e-02  3.7613731 -4.5850843  0.1820330    34.3824    27.4173     2.6461    1477.87     0.3730
   1084.000     2.7164   3.138780     0.6270 5.6381e-02  3.7610503 -4.5864740  0.1780992    34.3828    27.4177     2.6447    1477.88     0.3779
   1085.000     2.7159   3.138785     0.6272 5.7963e-02  3.7607385 -4.5892254  0.1819104    34.3829    27.4178     2.6441    1477.90     0.3765
   1086.000     2.7152   3.138772     0.6272 5.6629e-02  3.7603561 -4.5891142  0.1821481    34.3829    27.4179     2.6434    1477.91     0.3776
   1087.000     2.7143   3.138760     0.6273 5.7325e-02  3.7599982 -4.5913019  0.1812506    34.3832    27.4182     2.6424    1477.92     0.3786
   1088.000     2.7126   3.138672     0.6274 5.6240e-02  3.7599937 -4.5899621  0.1797804    34.3834    27.4186     2.6406    1477.93     0.3787
   1089.000     2.7102   3.138553     0.6274 5.8114e-02  3.7595199 -4.5954646  0.1830692    34.3840    27.4192     2.6382    1477.94     0.3794
   1090.000     2.7091   3.138519     0.6277 5.6624e-02  3.7584454 -4.5960341  0.1807084    34.3842    27.4194     2.6371    1477.95     0.3805
   1091.000     2.7087   3.138530     0.6278 5.7542e-02  3.7575270 -4.5953644  0.1792287    34.3843    27.4196     2.6365    1477.97     0.3817
   1092.000     2.7078   3.138512     0.6282 5.5677e-02  3.7573626 -4.5971569  0.1800247    34.3845    27.4199     2.6356    1477.98     0.3859
   1093.000     2.7073   3.138545     0.6281 5.6314e-02  3.7570737 -4.5967052  0.1845423    34.3849    27.4202     2.6350    1477.99     0.3775
   1094.000     2.7071   3.138603     0.6279 5.7389e-02  3.7571226 -4.5953639  0.1853391    34.3853    27.4205     2.6347    1478.01     0.3790
   1095.000     2.7066   3.138622     0.6281 5.7013e-02  3.7577681 -4.5990192  0.1787025    34.3856    27.4208     2.6341    1478.02     0.3822
   1096.000     2.7043   3.138511     0.6283 5.5734e-02  3.7584049 -4.6032032  0.1815212    34.3861    27.4214     2.6318    1478.03     0.3817
   1097.000     2.7016   3.138365     0.6281 5.7118e-02  3.7585200 -4.6029548  0.1793072    34.3867    27.4222     2.6290    1478.04     0.3795
   1098.000     2.7009   3.138359     0.6282 5.6060e-02  3.7580826 -4.6059660  0.1776823    34.3869    27.4223     2.6283    1478.05     0.3830
   1099.000     2.6994   3.138282     0.6284 5.7162e-02  3.7578726 -4.6038992  0.1811983    34.3869    27.4225     2.6268    1478.06     0.3820
   1100.000     2.6976   3.138209     0.6281 5.7015e-02  3.7576045 -4.6038749  0.1818767    34.3874    27.4230     2.6249    1478.07     0.3778
   1101.000     2.6963   3.138150     0.6281 5.6773e-02  3.7567555 -4.6054047  0.1766730    34.3876    27.4233     2.6235    1478.08     0.3846
   1102.000     2.6946   3.138072     0.6286 5.8009e-02  3.7558932 -4.6060597  0.1831092    34.3879    27.4237     2.6218    1478.09     0.3887
   1103.000     2.6928   3.137962     0.6287 5.7541e-02  3.7551402 -4.6067196  0.1806629    34.3880    27.4239     2.6199    1478.10     0.3856
   1104.000     2.6923   3.137975     0.6290 5.7969e-02  3.7538421 -4.6066633  0.1767464    34.3881    27.4241     2.6194    1478.12     0.3907
   1105.000     2.6911   3.137920     0.6295 5.7846e-02  3.7529573 -4.6080469  0.1795173    34.3883    27.4243     2.6181    1478.12     0.3911
   1106.000     2.6880   3.137719     0.6295 5.7337e-02  3.7517192 -4.6094432  0.1808598    34.3886    27.4248     2.6149    1478.13     0.3924
   1107.000     2.6849   3.137533     0.6302 5.7082e-02  3.7496968 -4.6153998  0.1823855    34.3891    27.4255     2.6118    1478.13     0.3982
   1108.000     2.6837   3.137488     0.6307 5.5897e-02  3.7483639 -4.6122312  0.1830458    34.3893    27.4258     2.6105    1478.14     0.3983
   1109.000     2.6826   3.137463     0.6312 5.8329e-02  3.7471890 -4.6154408  0.1784708    34.3896    27.4261     2.6093    1478.16     0.4021
   1110.000     2.6807   3.137356     0.6318 5.6021e-02  3.7459343 -4.6187349  0.1873423    34.3899    27.4265     2.6073    1478.16     0.4055
   1111.000     2.6796   3.137320     0.6324 5.5743e-02  3.7452399 -4.6212866  0.1811732    34.3900    27.4267     2.6062    1478.18     0.4039
   1112.000     2.6789   3.137316     0.6327 5.6379e-02  3.7445974 -4.6254923  0.1795380    34.3903    27.4270     2.6054    1478.19     0.4020
   1113.000     2.6780   3.137313     0.6325 5.6858e-02  3.7438519 -4.6198842  0.1844458    34.3906    27.4273     2.6045    1478.20     0.4019
   1114.000     2.6768   3.137271     0.6332 5.6377e-02  3.7438551 -4.6241020  0.1819231    34.3908    27.4276     2.6032    1478.21     0.4099
   1115.000     2.6751   3.137208     0.6335 5.7180e-02  3.7436413 -4.6233897  0.1810739    34.3913    27.4281     2.6014    1478.22     0.4022
   1116.000     2.6715   3.137078     0.6331 5.6930e-02  3.7437925 -4.6287442  0.1834445    34.3931    27.4299     2.5978    1478.23     0.3991
   1117.000     2.6685   3.136917     0.6330 5.7647e-02  3.7454355 -4.6310471  0.1784101    34.3938    27.4307     2.5947    1478.23     0.3972
   1118.000     2.6686   3.137020     0.6328 5.5082e-02  3.7463935 -4.6348060  0.1777537    34.3944    27.4312     2.5948    1478.25     0.3944
   1119.000     2.6710   3.137361     0.6320 5.6015e-02  3.7484258 -4.6274219  0.1772989    34.3955    27.4318     2.5971    1478.28     0.3839
   1120.000     2.6700   3.137356     0.6312 5.6221e-02  3.7530724 -4.6303879  0.1801445    34.3960    27.4323     2.5960    1478.29     0.3791
   1121.000     2.6697   3.137383     0.6299 5.6057e-02  3.7569890 -4.6324989  0.1831541    34.3962    27.4324     2.5956    1478.31     0.3726
   1122.000     2.6696   3.137421     0.6293 5.6547e-02  3.7591340 -4.6303259  0.1809860    34.3962    27.4325     2.5955    1478.32     0.3781
   1123.000     2.6695   3.137465     0.6289 5.7024e-02  3.7606059 -4.6282353  0.1795120    34.3963    27.4326     2.5953    1478.34     0.3788
   1124.000     2.6691   3.137473     0.6283 5.5557e-02  3.7612798 -4.6325319  0.1819168    34.3964    27.4327     2.5948    1478.35     0.3734
   1125.000     2.6683   3.137462     0.6278 5.6317e-02  3.7617510 -4.6327778  0.1816753    34.3965    27.4329     2.5939    1478.37     0.3735
   1126.000     2.6677   3.137461     0.6274 5.7631e-02  3.7620592 -4.6345228  0.1784242    34.3966    27.4330     2.5933    1478.38     0.3754
   1127.000     2.6670   3.137459     0.6271 5.7092e-02  3.7616576 -4.6347790  0.1771183    34.3969    27.4333     2.5925    1478.39     0.3769
   1128.000     2.6648   3.137333     0.6271 5.7380e-02  3.7617997 -4.6380504  0.1797822    34.3972    27.4337     2.5902    1478.40     0.3753
   1129.000     2.6610   3.137074     0.6269 5.7015e-02  3.7613738 -4.6394324  0.1795933    34.3974    27.4342     2.5864    1478.40     0.3798
   1130.000     2.6576   3.136840     0.6273 5.6313e-02  3.7596019 -4.6428289  0.1819471    34.3977    27.4347     2.5830    1478.40     0.3865
   1131.000     2.6564   3.136795     0.6278 5.7332e-02  3.7569732 -4.6463990  0.1867501    34.3979    27.4350     2.5817    1478.42     0.3897
   1132.000     2.6539   3.136641     0.6285 5.6543e-02  3.7549108 -4.6470992  0.1787433    34.3982    27.4354     2.5791    1478.42     0.3945
   1133.000     2.6541   3.136735     0.6288 5.5107e-02  3.7526296 -4.6510782  0.1809369    34.3985    27.4357     2.5793    1478.44     0.3903
   1134.000     2.6545   3.136835     0.6290 5.5908e-02  3.7524001 -4.6477714  0.1802776    34.3988    27.4359     2.5796    1478.46     0.3867
   1135.000     2.6544   3.136880     0.6290 5.5861e-02  3.7531491 -4.6494753  0.1794928    34.3990    27.4360     2.5794    1478.47     0.3877
   1136.000     2.6543   3.136922     0.6293 5.7011e-02  3.7540445 -4.6485023  0.1845640    34.3991    27.4361     2.5792    1478.49     0.3884
   1137.000     2.6542   3.136959     0.6290 5.5695e-02  3.7548413 -4.6467956  0.1784581    34.3991    27.4362     2.5791    1478.51     0.3857
   1138.000     2.6541   3.136999     0.6290 5.7094e-02  3.7550899 -4.6481621  0.1813442    34.3992    27.4362     2.5789    1478.52     0.3841
   1139.000     2.6539   3.137036     0.6289 5.5999e-02  3.7549844 -4.6501829  0.1806483    34.3994    27.4364     2.5786    1478.54     0.3854
   1140.000     2.6531   3.137049     0.6289 5.5238e-02  3.7554579 -4.6497542  0.1802198    34.3998    27.4368     2.5777    1478.55     0.3838
   1141.000     2.6520   3.137032     0.6286 5.6451e-02  3.7560945 -4.6508061  0.1852045    34.4003    27.4373     2.5766    1478.56     0.3823
   1142.000     2.6509   3.137006     0.6286 5.7481e-02  3.7566425 -4.6505941  0.1856933    34.4007    27.4377     2.5754    1478.58     0.3849
   1143.000     2.6502   3.137022     0.6284 5.6548e-02  3.7571217 -4.6512809  0.1825481    34.4010    27.4380     2.5746    1478.59     0.3829
   1144.000     2.6504   3.137111     0.6284 5.5615e-02  3.7572975 -4.6532461  0.1808819    34.4014    27.4384     2.5747    1478.61     0.3822
   1145.000     2.6501   3.137140     0.6281 5.6382e-02  3.7578193 -4.6540822  0.1794280    34.4016    27.4385     2.5744    1478.62     0.3801
   1146.000     2.6502   3.137215     0.6279 5.6696e-02  3.7579229 -4.6582489  0.1765779    34.4018    27.4387     2.5744    1478.64     0.3833
   1147.000     2.6502   3.137291     0.6282 5.6472e-02  3.7583922 -4.6548508  0.1865110    34.4022    27.4390     2.5743    1478.66     0.3817
   1148.000     2.6492   3.137282     0.6278 5.6774e-02  3.7586972 -4.6568231  0.1813611    34.4027    27.4395     2.5732    1478.67     0.3794
   1149.000     2.6466   3.137150     0.6279 5.6624e-02  3.7589035 -4.6575091  0.1868741    34.4033    27.4402     2.5706    1478.68     0.3817
   1150.000     2.6447   3.137061     0.6274 5.7244e-02  3.7586448 -4.6575082  0.1829366    34.4037    27.4407     2.5687    1478.68     0.3793
   1151.000     2.6444   3.137078     0.6277 5.5970e-02  3.7584859 -4.6593809  0.1826128    34.4037    27.4407     2.5683    1478.70     0.3831
   1152.000     2.6436   3.137066     0.6275 5.6694e-02  3.7585600 -4.6596575  0.1806638    34.4040    27.4410     2.5674    1478.71     0.3801
   1153.000     2.6437   3.137112     0.6276 5.7233e-02  3.7583948 -4.6608478  0.1811140    34.4039    27.4409     2.5674    1478.73     0.3830
   1154.000     2.6437   3.137159     0.6277 5.6232e-02  3.7581912 -4.6596736  0.1773047    34.4039    27.4409     2.5674    1478.75     0.3817
   1155.000     2.6430   3.137174     0.6276 5.7166e-02  3.7582940 -4.6617335  0.1809938    34.4043    27.4413     2.5666    1478.76     0.3815
   1156.000     2.6420   3.137148     0.6275 5.5583e-02  3.7584010 -4.6582652  0.1820881    34.4046    27.4416     2.5655    1478.77     0.3828
   1157.000     2.6410   3.137130     0.6279 5.5708e-02  3.7578347 -4.6648631  0.1807080    34.4048    27.4419     2.5645    1478.79     0.3847
   1158.000     2.6389   3.137041     0.6274 5.7682e-02  3.7579867 -4.6641970  0.1827836    34.4055    27.4426     2.5623    1478.79     0.3783
   1159.000     2.6384   3.137033     0.6276 5.5397e-02  3.7579874 -4.6655341  0.1824880    34.4054    27.4426     2.5618    1478.81     0.3865
   1160.000     2.6371   3.136998     0.6280 5.6172e-02  3.7579361 -4.6655306  0.1805904    34.4058    27.4430     2.5604    1478.82     0.3858
   1161.000     2.6371   3.137048     0.6277 5.6318e-02  3.7573782 -4.6668644  0.1800481    34.4060    27.4431     2.5603    1478.83     0.3792
   1162.000     2.6361   3.137017     0.6278 5.6065e-02  3.7577045 -4.6666399  0.1784566    34.4061    27.4433     2.5593    1478.85     0.3833
   1163.000     2.6322   3.136797     0.6276 5.6684e-02  3.7574508 -4.6707381  0.1833685    34.4071    27.4444     2.5553    1478.85     0.3827
   1164.000     2.6289   3.136632     0.6276 5.7474e-02  3.7569272 -4.6728644  0.1840388    34.4080    27.4455     2.5519    1478.85     0.3838
   1165.000     2.6276   3.136580     0.6280 5.7964e-02  3.7563395 -4.6715401  0.1788241    34.4082    27.4458     2.5506    1478.86     0.3870
   1166.000     2.6268   3.136564     0.6280 5.6041e-02  3.7562587 -4.6735248  0.1810813    34.4085    27.4460     2.5497    1478.88     0.3881
   1167.000     2.6243   3.136424     0.6282 5.6060e-02  3.7560659 -4.6736122  0.1785940    34.4089    27.4466     2.5471    1478.88     0.3841
   1168.000     2.6220   3.136330     0.6281 5.7850e-02  3.7555439 -4.6755654  0.1791326    34.4097    27.4474     2.5448    1478.89     0.3885
   1169.000     2.6208   3.136291     0.6286 5.6063e-02  3.7553224 -4.6784907  0.1837254    34.4099    27.4477     2.5435    1478.90     0.3879
