       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
    229.000     9.4120   3.659291 6.4918e-02  0.0121312  0.1118244    33.9191     3.6910    26.2055    1490.06     9.3867
    230.000     9.4068   3.659315 6.5204e-02  0.0116176  0.1121386    33.9238     3.7063    26.2101    1490.06     9.3814
    231.000     9.4051   3.659952 6.4505e-02  0.0115999  0.1125440    33.9315     3.7355    26.2164    1490.08     9.3796
    232.000     9.3970   3.659629 6.4513e-02  0.0116114  0.1132930    33.9354     3.7686    26.2207    1490.07     9.3715
    233.000     9.3873   3.658870 6.5751e-02  0.0126001  0.1147040    33.9363     3.7924    26.2230    1490.05     9.3616
    234.000     9.3441   3.655619 6.5499e-02  0.0132233  0.1151778    33.9432     3.7996    26.2354    1489.92     9.3184
    235.000     9.2881   3.650825 6.6773e-02  0.0122729  0.1118330    33.9463     3.7815    26.2469    1489.73     9.2624
    236.000     9.2480   3.647310 6.5707e-02  0.0138832  0.1143799    33.9475     3.7459    26.2543    1489.60     9.2222
    237.000     9.2168   3.644918 6.5931e-02  0.0131265  0.1127878    33.9518     3.7222    26.2627    1489.51     9.1910
    238.000     9.1896   3.642549 6.5420e-02  0.0134600  0.1140543    33.9526     3.7007    26.2677    1489.43     9.1637
    239.000     9.1777   3.641565 6.6202e-02  0.0139668  0.1134641    33.9533     3.6759    26.2701    1489.40     9.1517
    240.000     9.1654   3.640725 6.5817e-02  0.0159332  0.1158766    33.9558     3.6619    26.2740    1489.38     9.1393
    241.000     9.1385   3.638625 6.5753e-02  0.0155548  0.1188764    33.9591     3.6591    26.2809    1489.30     9.1124
    242.000     9.1384   3.639026 6.7366e-02  0.0122558  0.1172890    33.9629     3.6571    26.2840    1489.31     9.1121
    243.000     9.1313   3.638728 6.6380e-02  0.0135685  0.1173622    33.9661     3.6514    26.2876    1489.31     9.1049
    244.000     9.1200   3.638100 6.6361e-02  0.0139825  0.1171540    33.9699     3.6425    26.2924    1489.29     9.0935
    245.000     9.1253   3.638989 6.5988e-02  0.0140118  0.1160950    33.9736     3.6245    26.2945    1489.33     9.0987
    246.000     9.1169   3.638972 6.5681e-02  0.0140005  0.1136125    33.9810     3.6054    26.3015    1489.32     9.0902
    247.000     9.0750   3.635476 6.6052e-02  0.0147261  0.1142797    33.9840     3.5917    26.3106    1489.19     9.0483
    248.000     9.0767   3.637013 6.6239e-02  0.0158717  0.1162980    33.9980     3.5425    26.3213    1489.23     9.0499
    249.000     9.0941   3.639490 6.7123e-02  0.0158730  0.1185335    34.0067     3.4797    26.3253    1489.32     9.0672
    250.000     9.0963   3.640137 6.6388e-02  0.0152412  0.1179087    34.0109     3.4307    26.3283    1489.35     9.0692
    251.000     9.0950   3.639955 6.6259e-02  0.0146315  0.1165751    34.0098     3.3847    26.3276    1489.36     9.0678
    252.000     9.0455   3.636066 6.7052e-02  0.0159024  0.1154774    34.0160     3.3360    26.3404    1489.20     9.0183
    253.000     9.0193   3.634547 6.7688e-02  0.0148076  0.1177013    34.0248     3.3033    26.3514    1489.13     8.9920
    254.000     8.9390   3.626367 6.6115e-02  0.0166256  0.1197472    34.0157     3.3004    26.3570    1488.84     8.9118
    255.000     8.8919   3.621948 6.6607e-02  0.0159608  0.1202104    34.0141     3.3124    26.3632    1488.68     8.8647
    256.000     8.8724   3.620193 7.2291e-02  0.0158140  0.1175959    34.0139     3.3194    26.3661    1488.62     8.8451
    257.000     8.8642   3.619518 6.5980e-02  0.0151193  0.1157130    34.0142     3.3195    26.3677    1488.61     8.8368
    258.000     8.8703   3.620362 6.7670e-02  0.0166925  0.1180723    34.0167     3.3047    26.3686    1488.65     8.8428
    259.000     8.9152   3.626069 6.7225e-02  0.0158695  0.1213240    34.0330     3.2398    26.3744    1488.85     8.8874
    260.000     8.9191   3.626897 6.8149e-02  0.0166334  0.1219149    34.0375     3.1730    26.3772    1488.89     8.8913
    261.000     8.9017   3.625366 6.8272e-02  0.0152577  0.1191549    34.0376     3.1219    26.3801    1488.84     8.8738
    262.000     8.8490   3.620113 6.6535e-02  0.0163347  0.1173401    34.0327     3.1157    26.3845    1488.65     8.8211
    263.000     8.8182   3.618045 6.6924e-02  0.0164010  0.1173811    34.0401     3.0806    26.3951    1488.57     8.7903
    264.000     8.8396   3.621773 6.7950e-02  0.0176145  0.1204433    34.0582     2.9764    26.4060    1488.68     8.8114
    265.000     8.8350   3.621511 6.8028e-02  0.0182942  0.1229743    34.0594     2.8985    26.4076    1488.69     8.8068
    266.000     8.8267   3.620847 6.9728e-02  0.0161191  0.1226539    34.0599     2.8623    26.4093    1488.67     8.7984
    267.000     8.8191   3.620294 6.8929e-02  0.0149799  0.1213795    34.0609     2.8390    26.4113    1488.66     8.7907
    268.000     8.8092   3.619573 6.9453e-02  0.0163200  0.1213673    34.0624     2.8213    26.4141    1488.64     8.7807
    269.000     8.7801   3.616958 6.8109e-02  0.0164226  0.1189977    34.0625     2.8062    26.4187    1488.55     8.7515
    270.000     8.7794   3.616943 6.8814e-02  0.0159060  0.1206113    34.0625     2.7871    26.4188    1488.56     8.7507
    271.000     8.7485   3.614384 6.9248e-02  0.0178981  0.1233432    34.0649     2.7719    26.4255    1488.47     8.7198
    272.000     8.6567   3.603898 6.8101e-02  0.0158770  0.1210501    34.0424     2.8173    26.4222    1488.11     8.6281
    273.000     8.5328   3.591504 6.7226e-02  0.0169593  0.1237175    34.0305     2.8752    26.4320    1487.65     8.5044
    274.000     8.5274   3.591800 6.7964e-02  0.0152075  0.1218498    34.0384     2.9012    26.4391    1487.66     8.4988
    275.000     8.5469   3.594554 6.8714e-02  0.0167691  0.1174582    34.0482     2.8878    26.4437    1487.76     8.5182
    276.000     8.5484   3.595270 6.8183e-02  0.0175719  0.1203430    34.0539     2.8461    26.4479    1487.79     8.5196
    277.000     8.5396   3.594726 6.8161e-02  0.0187837  0.1215858    34.0562     2.8116    26.4510    1487.77     8.5107
    278.000     8.5284   3.593936 6.8021e-02  0.0170114  0.1235853    34.0581     2.7710    26.4543    1487.75     8.4994
    279.000     8.5055   3.592506 6.8879e-02  0.0180050  0.1234423    34.0646     2.7331    26.4629    1487.69     8.4765
    280.000     8.4929   3.591751 6.9943e-02  0.0162017  0.1219930    34.0684     2.6929    26.4678    1487.66     8.4637
    281.000     8.4777   3.590772 6.9439e-02  0.0170593  0.1207208    34.0722     2.6482    26.4732    1487.63     8.4485
    282.000     8.4696   3.590220 6.9372e-02  0.0183692  0.1210370    34.0737     2.6046    26.4756    1487.61     8.4403
    283.000     8.4667   3.590272 6.9490e-02  0.0195763  0.1236279    34.0766     2.5752    26.4783    1487.62     8.4373
    284.000     8.4581   3.589837 7.0484e-02  0.0183112  0.1245452    34.0798     2.5469    26.4821    1487.61     8.4286
    285.000     8.4524   3.589902 7.0052e-02  0.0174859  0.1240544    34.0856     2.5109    26.4875    1487.61     8.4228
    286.000     8.4498   3.589927 6.9603e-02  0.0184653  0.1232587    34.0879     2.4548    26.4897    1487.62     8.4201
    287.000     8.4272   3.587870 7.0058e-02  0.0173534  0.1222053    34.0874     2.4378    26.4928    1487.55     8.3975
    288.000     8.4078   3.586076 7.0102e-02  0.0183075  0.1216415    34.0867     2.4298    26.4953    1487.50     8.3780
    289.000     8.4046   3.585847 6.9715e-02  0.0183150  0.1218375    34.0869     2.4234    26.4959    1487.50     8.3747
    290.000     8.4051   3.585972 7.0246e-02  0.0172342  0.1222071    34.0873     2.4177    26.4961    1487.52     8.3751
    291.000     8.4184   3.587875 6.9772e-02  0.0190429  0.1223993    34.0942     2.3932    26.4994    1487.59     8.3882
    292.000     8.4317   3.590014 7.0773e-02  0.0181097  0.1254755    34.1035     2.3447    26.5048    1487.67     8.4014
    293.000     8.4097   3.587819 7.0649e-02  0.0183280  0.1256401    34.1011     2.3146    26.5062    1487.60     8.3794
    294.000     8.3625   3.582951 7.1230e-02  0.0160321  0.1239837    34.0947     2.3135    26.5084    1487.43     8.3322
    295.000     8.3345   3.580440 7.0042e-02  0.0170751  0.1234718    34.0947     2.3111    26.5126    1487.34     8.3041
    296.000     8.3276   3.580032 6.9420e-02  0.0181791  0.1225439    34.0966     2.3011    26.5151    1487.34     8.2971
    297.000     8.3126   3.579410 7.1276e-02  0.0179144  0.1225783    34.1040     2.2500    26.5233    1487.30     8.2821
    298.000     8.2672   3.576410 7.1036e-02  0.0195679  0.1260507    34.1156     2.1814    26.5392    1487.16     8.2367
    299.000     8.2523   3.575254 7.2788e-02  0.0195360  0.1264548    34.1173     2.1442    26.5428    1487.13     8.2217
    300.000     8.2456   3.574659 7.2034e-02  0.0199456  0.1269875    34.1170     2.1167    26.5436    1487.12     8.2149
    301.000     8.2336   3.573723 7.1074e-02  0.0203131  0.1260186    34.1182     2.0967    26.5463    1487.09     8.2028
    302.000     8.2386   3.574206 7.2120e-02  0.0196282  0.1267011    34.1181     2.0760    26.5455    1487.12     8.2077
    303.000     8.2322   3.573662 7.1999e-02  0.0201945  0.1199706    34.1181     2.0563    26.5464    1487.12     8.2012
    304.000     8.2073   3.571592 7.1535e-02  0.0203145  0.1144952    34.1196     2.0420    26.5514    1487.04     8.1763
    305.000     8.1874   3.569814 7.1937e-02  0.0180464  0.1157222    34.1196     2.0265    26.5544    1486.98     8.1563
    306.000     8.1728   3.568614 7.1318e-02  0.0177823  0.1185733    34.1205     2.0131    26.5573    1486.94     8.1416
    307.000     8.1650   3.568007 7.2570e-02  0.0191767  0.1215993    34.1212     2.0007    26.5590    1486.93     8.1337
    308.000     8.1451   3.566419 7.2567e-02  0.0188474  0.1265282    34.1231     1.9848    26.5635    1486.87     8.1138
    309.000     8.1251   3.564747 7.2506e-02  0.0203680  0.1269857    34.1242     1.9689    26.5674    1486.82     8.0937
    310.000     8.1178   3.564149 7.1599e-02  0.0195677  0.1257526    34.1245     1.9558    26.5687    1486.81     8.0863
    311.000     8.1114   3.563693 7.3301e-02  0.0212034  0.1275015    34.1254     1.9422    26.5703    1486.80     8.0798
    312.000     8.1037   3.563087 7.1235e-02  0.0194928  0.1270358    34.1259     1.9319    26.5719    1486.79     8.0721
    313.000     8.0962   3.562516 7.2735e-02  0.0204064  0.1266208    34.1266     1.9226    26.5736    1486.78     8.0645
    314.000     8.0909   3.562090 7.2424e-02  0.0207464  0.1277635    34.1268     1.9163    26.5745    1486.77     8.0591
    315.000     8.0812   3.561213 7.3129e-02  0.0217538  0.1270112    34.1264     1.9084    26.5756    1486.75     8.0493
    316.000     8.0588   3.559217 7.3020e-02  0.0211289  0.1250192    34.1264     1.8992    26.5790    1486.68     8.0269
    317.000     8.0514   3.558791 7.2783e-02  0.0207581  0.1250201    34.1285     1.8893    26.5818    1486.67     8.0194
    318.000     8.0501   3.559061 7.3249e-02  0.0207570  0.1271970    34.1322     1.8753    26.5849    1486.69     8.0180
    319.000     8.0506   3.559214 7.2733e-02  0.0208009  0.1271408    34.1329     1.8587    26.5853    1486.71     8.0184
    320.000     8.0385   3.558546 7.2544e-02  0.0204281  0.1272644    34.1371     1.8373    26.5904    1486.68     8.0062
    321.000     8.0211   3.557502 7.2842e-02  0.0207617  0.1280763    34.1424     1.8160    26.5971    1486.64     7.9887
    322.000     8.0179   3.557231 7.3724e-02  0.0218330  0.1268739    34.1421     1.8007    26.5974    1486.64     7.9855
    323.000     8.0139   3.556876 7.2992e-02  0.0198627  0.1263087    34.1417     1.7896    26.5977    1486.64     7.9813
    324.000     7.9986   3.555507 7.2330e-02  0.0212746  0.1270385    34.1415     1.7790    26.5998    1486.60     7.9660
    325.000     7.9783   3.553640 7.2940e-02  0.0211740  0.1268906    34.1409     1.7654    26.6024    1486.54     7.9456
    326.000     7.9562   3.551699 7.3075e-02  0.0199480  0.1276259    34.1411     1.7528    26.6058    1486.47     7.9235
    327.000     7.9420   3.550412 7.3367e-02  0.0207458  0.1266283    34.1408     1.7450    26.6076    1486.44     7.9092
    328.000     7.9281   3.549130 7.2691e-02  0.0207570  0.1274939    34.1401     1.7386    26.6091    1486.40     7.8953
    329.000     7.9265   3.549160 7.3518e-02  0.0215305  0.1268442    34.1415     1.7312    26.6105    1486.41     7.8935
    330.000     7.9321   3.550224 7.3259e-02  0.0209591  0.1283616    34.1470     1.7184    26.6140    1486.45     7.8990
    331.000     7.9379   3.551166 7.3416e-02  0.0197718  0.1282081    34.1509     1.7058    26.6162    1486.50     7.9047
    332.000     7.9332   3.550812 7.2939e-02  0.0201914  0.1276197    34.1512     1.6897    26.6171    1486.50     7.8999
    333.000     7.9194   3.549491 7.3759e-02  0.0207752  0.1281027    34.1501     1.6755    26.6183    1486.46     7.8860
    334.000     7.8868   3.546563 7.2868e-02  0.0214542  0.1265057    34.1501     1.6663    26.6231    1486.35     7.8534
    335.000     7.8617   3.544220 7.3038e-02  0.0218888  0.1265168    34.1490     1.6589    26.6259    1486.27     7.8283
    336.000     7.8456   3.542742 7.3495e-02  0.0207401  0.1281525    34.1483     1.6493    26.6277    1486.22     7.8121
    337.000     7.8444   3.542769 7.3255e-02  0.0202927  0.1266356    34.1493     1.6410    26.6287    1486.24     7.8108
    338.000     7.8466   3.543133 7.3260e-02  0.0202847  0.1262059    34.1506     1.6360    26.6293    1486.26     7.8129
    339.000     7.8453   3.543059 7.2783e-02  0.0217426  0.1296249    34.1506     1.6315    26.6295    1486.28     7.8115
    340.000     7.8412   3.542693 7.3135e-02  0.0218408  0.1293176    34.1502     1.6287    26.6299    1486.28     7.8073
    341.000     7.8304   3.541800 7.3377e-02  0.0208651  0.1276778    34.1507     1.6223    26.6318    1486.25     7.7964
    342.000     7.8243   3.541355 7.2985e-02  0.0198437  0.1270690    34.1514     1.6174    26.6333    1486.24     7.7903
    343.000     7.8240   3.541453 7.3697e-02  0.0207316  0.1267271    34.1523     1.6134    26.6340    1486.26     7.7899
    344.000     7.8240   3.541596 7.3344e-02  0.0210193  0.1270596    34.1534     1.6052    26.6349    1486.28     7.7897
    345.000     7.8099   3.540526 7.4056e-02  0.0202909  0.1276474    34.1552     1.5945    26.6383    1486.24     7.7756
    346.000     7.7980   3.539673 7.3020e-02  0.0198663  0.1273708    34.1571     1.5822    26.6416    1486.21     7.7636
    347.000     7.7863   3.538785 7.3270e-02  0.0209236  0.1280054    34.1585     1.5663    26.6444    1486.19     7.7519
    348.000     7.7790   3.538123 7.3260e-02  0.0214858  0.1266418    34.1581     1.5566    26.6451    1486.18     7.7445
    349.000     7.7660   3.536967 7.3132e-02  0.0217715  0.1270309    34.1579     1.5500    26.6469    1486.14     7.7314
    350.000     7.7440   3.535076 7.4979e-02  0.0198350  0.1261249    34.1587     1.5407    26.6507    1486.08     7.7093
    351.000     7.7115   3.532086 7.3098e-02  0.0219960  0.1289122    34.1577     1.5318    26.6547    1485.97     7.6768
    352.000     7.6920   3.530433 7.3768e-02  0.0219780  0.1295413    34.1586     1.5228    26.6582    1485.91     7.6573
    353.000     7.6810   3.529661 7.3503e-02  0.0215152  0.1279389    34.1605     1.5079    26.6613    1485.89     7.6463
    354.000     7.6767   3.529253 7.4061e-02  0.0209268  0.1286841    34.1599     1.4936    26.6615    1485.89     7.6418
    355.000     7.6728   3.528990 7.3250e-02  0.0212638  0.1290730    34.1604     1.4883    26.6624    1485.89     7.6378
    356.000     7.6729   3.529056 7.3149e-02  0.0207549  0.1274586    34.1605     1.4856    26.6625    1485.91     7.6378
    357.000     7.6661   3.528466 7.4300e-02  0.0202365  0.1270214    34.1604     1.4818    26.6633    1485.90     7.6309
    358.000     7.6553   3.527615 7.3584e-02  0.0195372  0.1270200    34.1613     1.4745    26.6656    1485.87     7.6201
    359.000     7.6331   3.525641 7.3583e-02  0.0186600  0.1290641    34.1612     1.4656    26.6688    1485.80     7.5978
    360.000     7.6168   3.524375 7.3781e-02  0.0195280  0.1307358    34.1631     1.4531    26.6726    1485.76     7.5815
    361.000     7.6128   3.524440 7.3431e-02  0.0206066  0.1308008    34.1672     1.4353    26.6764    1485.76     7.5774
    362.000     7.6080   3.524209 7.4326e-02  0.0225831  0.1315198    34.1690     1.4145    26.6785    1485.76     7.5725
    363.000     7.6003   3.523754 7.4687e-02  0.0228934  0.1333679    34.1712     1.3999    26.6813    1485.75     7.5647
    364.000     7.5970   3.523727 7.4092e-02  0.0222591  0.1328958    34.1736     1.3867    26.6838    1485.76     7.5613
    365.000     7.5975   3.524291 7.4562e-02  0.0229077  0.1312826    34.1788     1.3650    26.6877    1485.79     7.5617
    366.000     7.5911   3.523928 7.4119e-02  0.0224285  0.1300595    34.1806     1.3418    26.6901    1485.78     7.5553
    367.000     7.5747   3.522593 7.4148e-02  0.0206765  0.1305093    34.1818     1.3282    26.6934    1485.73     7.5388
