       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    973.000     3.0320   3.159863     0.6823 5.7561e-02  3.6338434 -4.2895036  0.1772487    34.3621    27.3729     2.9661    1477.40     0.5818
    974.000     3.0288   3.159611     0.6824 5.5526e-02  3.6337482 -4.2945486  0.1746451    34.3619    27.3731     2.9629    1477.40     0.5764
    975.000     3.0289   3.159705     0.6824 5.6411e-02  3.6343837 -4.2958125  0.1763134    34.3624    27.3735     2.9629    1477.42     0.5804
    976.000     3.0277   3.159679     0.6825 5.7203e-02  3.6342626 -4.2936660  0.1801147    34.3629    27.3740     2.9616    1477.43     0.5814
    977.000     3.0237   3.159391     0.6826 5.5094e-02  3.6341696 -4.2997904  0.1750922    34.3631    27.3745     2.9576    1477.43     0.5806
    978.000     3.0213   3.159273     0.6826 5.4944e-02  3.6348733 -4.2987857  0.1707143    34.3636    27.3751     2.9552    1477.43     0.5793
    979.000     3.0204   3.159287     0.6825 5.5408e-02  3.6350754 -4.3014791  0.1740783    34.3643    27.3758     2.9541    1477.45     0.5790
    980.000     3.0201   3.159314     0.6824 5.4942e-02  3.6349754 -4.3026685  0.1680138    34.3644    27.3758     2.9538    1477.46     0.5797
    981.000     3.0195   3.159304     0.6824 5.5280e-02  3.6350878 -4.3026603  0.1732499    34.3644    27.3759     2.9531    1477.48     0.5782
    982.000     3.0192   3.159335     0.6824 5.5445e-02  3.6349201 -4.3019326  0.1695981    34.3645    27.3760     2.9528    1477.49     0.5816
    983.000     3.0188   3.159346     0.6825 5.5706e-02  3.6346184 -4.3073827  0.1743020    34.3645    27.3761     2.9523    1477.51     0.5790
    984.000     3.0177   3.159298     0.6824 5.4369e-02  3.6350154 -4.3035020  0.1746014    34.3646    27.3762     2.9511    1477.52     0.5780
    985.000     3.0159   3.159226     0.6823 5.4675e-02  3.6352838 -4.3041148  0.1739668    34.3651    27.3768     2.9493    1477.53     0.5811
    986.000     3.0137   3.159124     0.6824 5.5234e-02  3.6350109 -4.3072226  0.1743738    34.3658    27.3775     2.9470    1477.53     0.5816
    987.000     3.0120   3.159077     0.6825 5.4940e-02  3.6346204 -4.3073062  0.1686881    34.3664    27.3782     2.9452    1477.54     0.5794
    988.000     3.0105   3.159008     0.6825 5.6178e-02  3.6343583 -4.3081103  0.1742514    34.3666    27.3785     2.9437    1477.55     0.5821
    989.000     3.0087   3.158940     0.6826 5.5095e-02  3.6340153 -4.3131760  0.1749277    34.3672    27.3791     2.9418    1477.56     0.5828
    990.000     3.0078   3.158943     0.6826 5.4791e-02  3.6338007 -4.3134241  0.1774601    34.3677    27.3796     2.9408    1477.58     0.5815
    991.000     3.0071   3.158932     0.6827 5.5091e-02  3.6336998 -4.3130515  0.1768511    34.3677    27.3797     2.9401    1477.59     0.5818
    992.000     3.0055   3.158879     0.6826 5.5649e-02  3.6331837 -4.3139339  0.1743249    34.3684    27.3804     2.9384    1477.60     0.5823
    993.000     3.0038   3.158804     0.6829 5.4656e-02  3.6329679 -4.3149624  0.1738725    34.3687    27.3807     2.9366    1477.61     0.5837
    994.000     3.0012   3.158653     0.6826 5.5899e-02  3.6330094 -4.3179884  0.1733299    34.3691    27.3813     2.9340    1477.62     0.5796
    995.000     3.0010   3.158681     0.6826 5.5944e-02  3.6329779 -4.3200875  0.1767320    34.3691    27.3814     2.9337    1477.63     0.5812
    996.000     2.9985   3.158534     0.6827 5.6608e-02  3.6331442 -4.3222470  0.1764354    34.3695    27.3819     2.9312    1477.64     0.5858
    997.000     2.9973   3.158484     0.6829 5.5119e-02  3.6335863 -4.3251406  0.1774837    34.3696    27.3821     2.9299    1477.65     0.5825
    998.000     2.9960   3.158429     0.6827 5.4944e-02  3.6339056 -4.3267410  0.1752465    34.3698    27.3824     2.9285    1477.66     0.5785
    999.000     2.9942   3.158354     0.6825 5.6077e-02  3.6341233 -4.3280649  0.1732317    34.3703    27.3829     2.9267    1477.67     0.5820
   1000.000     2.9933   3.158337     0.6826 5.5362e-02  3.6341223 -4.3237257  0.1740461    34.3705    27.3832     2.9257    1477.68     0.5807
   1001.000     2.9903   3.158136     0.6824 5.6280e-02  3.6340400 -4.3284640  0.1772007    34.3707    27.3836     2.9227    1477.69     0.5811
   1002.000     2.9896   3.158112     0.6823 5.5968e-02  3.6345343 -4.3290224  0.1751717    34.3707    27.3837     2.9218    1477.70     0.5775
   1003.000     2.9867   3.157947     0.6822 5.6316e-02  3.6351703 -4.3313680  0.1744054    34.3712    27.3843     2.9190    1477.70     0.5806
   1004.000     2.9856   3.157903     0.6821 5.4796e-02  3.6358348 -4.3333770  0.1761255    34.3714    27.3846     2.9177    1477.72     0.5794
   1005.000     2.9838   3.157823     0.6819 5.4504e-02  3.6359958 -4.3328467  0.1769511    34.3717    27.3850     2.9159    1477.73     0.5775
   1006.000     2.9817   3.157714     0.6819 5.5077e-02  3.6363654 -4.3395498  0.1750672    34.3721    27.3855     2.9137    1477.73     0.5780
   1007.000     2.9792   3.157555     0.6814 5.5086e-02  3.6365619 -4.3385128  0.1734018    34.3723    27.3859     2.9112    1477.74     0.5745
   1008.000     2.9775   3.157460     0.6814 5.4654e-02  3.6373102 -4.3417766  0.1753751    34.3725    27.3862     2.9094    1477.75     0.5778
   1009.000     2.9755   3.157372     0.6812 5.5576e-02  3.6383121 -4.3436695  0.1721277    34.3730    27.3868     2.9073    1477.76     0.5750
   1010.000     2.9754   3.157444     0.6813 5.5116e-02  3.6384685 -4.3444141  0.1724547    34.3735    27.3872     2.9071    1477.77     0.5782
   1011.000     2.9754   3.157500     0.6809 5.5298e-02  3.6381110 -4.3444083  0.1762528    34.3736    27.3873     2.9071    1477.79     0.5708
   1012.000     2.9752   3.157544     0.6807 5.4610e-02  3.6375827 -4.3469407  0.1734839    34.3738    27.3874     2.9068    1477.81     0.5785
   1013.000     2.9744   3.157543     0.6812 5.5254e-02  3.6370523 -4.3450984  0.1724429    34.3742    27.3878     2.9059    1477.82     0.5806
   1014.000     2.9723   3.157426     0.6811 5.4806e-02  3.6365890 -4.3474999  0.1712535    34.3745    27.3882     2.9038    1477.83     0.5790
   1015.000     2.9698   3.157287     0.6812 5.4543e-02  3.6365048 -4.3484480  0.1755643    34.3749    27.3888     2.9012    1477.83     0.5774
   1016.000     2.9670   3.157111     0.6811 5.5741e-02  3.6367262 -4.3490475  0.1757770    34.3752    27.3893     2.8984    1477.84     0.5789
   1017.000     2.9644   3.156974     0.6811 5.4945e-02  3.6369718 -4.3513736  0.1764099    34.3757    27.3900     2.8957    1477.84     0.5783
   1018.000     2.9612   3.156780     0.6812 5.5092e-02  3.6378561 -4.3526602  0.1749857    34.3762    27.3907     2.8925    1477.85     0.5773
   1019.000     2.9601   3.156764     0.6808 5.5401e-02  3.6381745 -4.3533407  0.1785992    34.3767    27.3911     2.8913    1477.86     0.5748
   1020.000     2.9586   3.156719     0.6810 5.4000e-02  3.6373157 -4.3547816  0.1749481    34.3773    27.3917     2.8897    1477.87     0.5811
   1021.000     2.9559   3.156569     0.6812 5.5408e-02  3.6371519 -4.3575407  0.1753419    34.3777    27.3924     2.8870    1477.88     0.5788
   1022.000     2.9521   3.156333     0.6809 5.4781e-02  3.6370853 -4.3614395  0.1768732    34.3784    27.3933     2.8831    1477.88     0.5738
   1023.000     2.9485   3.156109     0.6808 5.5429e-02  3.6374726 -4.3659497  0.1777974    34.3790    27.3941     2.8795    1477.88     0.5799
   1024.000     2.9473   3.156066     0.6810 5.5710e-02  3.6375669 -4.3659931  0.1709374    34.3792    27.3943     2.8782    1477.89     0.5784
   1025.000     2.9464   3.156053     0.6809 5.6116e-02  3.6374605 -4.3660721  0.1777641    34.3795    27.3946     2.8772    1477.90     0.5759
   1026.000     2.9453   3.156027     0.6807 5.5970e-02  3.6375582 -4.3686350  0.1754763    34.3799    27.3950     2.8761    1477.92     0.5784
   1027.000     2.9434   3.155925     0.6808 5.5360e-02  3.6373602 -4.3692258  0.1738319    34.3801    27.3953     2.8741    1477.92     0.5767
   1028.000     2.9411   3.155786     0.6808 5.5533e-02  3.6379077 -4.3725103  0.1762990    34.3803    27.3957     2.8718    1477.93     0.5793
   1029.000     2.9412   3.155865     0.6809 5.6267e-02  3.6379489 -4.3698943  0.1717002    34.3806    27.3960     2.8718    1477.95     0.5815
   1030.000     2.9398   3.155835     0.6810 5.5579e-02  3.6374137 -4.3728632  0.1764789    34.3812    27.3966     2.8703    1477.96     0.5795
   1031.000     2.9393   3.155843     0.6810 5.5744e-02  3.6367128 -4.3778046  0.1717034    34.3814    27.3968     2.8697    1477.97     0.5815
   1032.000     2.9383   3.155813     0.6813 5.4775e-02  3.6362424 -4.3756072  0.1694273    34.3815    27.3969     2.8687    1477.99     0.5820
   1033.000     2.9351   3.155623     0.6812 5.5263e-02  3.6361418 -4.3770183  0.1686056    34.3821    27.3977     2.8654    1477.99     0.5783
   1034.000     2.9322   3.155449     0.6811 5.4631e-02  3.6365632 -4.3852959  0.1725038    34.3825    27.3983     2.8625    1477.99     0.5791
   1035.000     2.9307   3.155373     0.6809 5.5860e-02  3.6363961 -4.3839689  0.1743984    34.3827    27.3986     2.8609    1478.00     0.5773
   1036.000     2.9288   3.155278     0.6810 5.4943e-02  3.6367999 -4.3845837  0.1718271    34.3830    27.3990     2.8589    1478.01     0.5785
   1037.000     2.9278   3.155244     0.6808 5.5081e-02  3.6372726 -4.3887066  0.1698531    34.3832    27.3992     2.8579    1478.02     0.5788
   1038.000     2.9251   3.155070     0.6809 5.5651e-02  3.6377396 -4.3882690  0.1733924    34.3834    27.3996     2.8551    1478.03     0.5775
   1039.000     2.9239   3.155034     0.6805 5.4638e-02  3.6383300 -4.3906295  0.1777120    34.3837    27.4000     2.8539    1478.04     0.5750
   1040.000     2.9196   3.154728     0.6804 5.5734e-02  3.6387402 -4.3936761  0.1720386    34.3840    27.4006     2.8495    1478.04     0.5765
   1041.000     2.9166   3.154539     0.6803 5.5942e-02  3.6395743 -4.3948531  0.1736433    34.3844    27.4012     2.8465    1478.04     0.5727
   1042.000     2.9147   3.154465     0.6797 5.6058e-02  3.6402207 -4.3978258  0.1765290    34.3850    27.4019     2.8445    1478.05     0.5705
   1043.000     2.9139   3.154435     0.6797 5.4482e-02  3.6403871 -4.3999307  0.1754104    34.3849    27.4019     2.8437    1478.07     0.5744
   1044.000     2.9140   3.154502     0.6796 5.4641e-02  3.6408760 -4.3972695  0.1725506    34.3852    27.4021     2.8436    1478.08     0.5762
   1045.000     2.9138   3.154570     0.6797 5.5093e-02  3.6406833 -4.3986744  0.1765662    34.3857    27.4025     2.8434    1478.10     0.5736
   1046.000     2.9138   3.154620     0.6796 5.6172e-02  3.6396975 -4.4012964  0.1753598    34.3857    27.4025     2.8433    1478.12     0.5773
   1047.000     2.9136   3.154658     0.6797 5.5676e-02  3.6393640 -4.4018703  0.1790590    34.3859    27.4027     2.8431    1478.13     0.5778
   1048.000     2.9132   3.154680     0.6800 5.5967e-02  3.6387868 -4.4018684  0.1769754    34.3861    27.4029     2.8426    1478.15     0.5784
   1049.000     2.9111   3.154573     0.6802 5.5389e-02  3.6381484 -4.4025031  0.1766565    34.3865    27.4034     2.8404    1478.15     0.5808
   1050.000     2.9077   3.154372     0.6802 5.4801e-02  3.6378779 -4.4042625  0.1758673    34.3871    27.4042     2.8369    1478.16     0.5790
   1051.000     2.9054   3.154238     0.6802 5.4947e-02  3.6377024 -4.4063692  0.1760213    34.3874    27.4046     2.8346    1478.16     0.5760
   1052.000     2.9040   3.154161     0.6799 5.6033e-02  3.6383406 -4.4079718  0.1747328    34.3874    27.4048     2.8331    1478.17     0.5747
   1053.000     2.9026   3.154075     0.6800 5.5737e-02  3.6388026 -4.4097050  0.1757318    34.3873    27.4048     2.8317    1478.18     0.5751
   1054.000     2.9002   3.153978     0.6796 5.4422e-02  3.6393142 -4.4130888  0.1728888    34.3882    27.4057     2.8292    1478.19     0.5750
   1055.000     2.8966   3.153785     0.6797 5.6657e-02  3.6394185 -4.4137718  0.1725980    34.3891    27.4068     2.8256    1478.19     0.5768
   1056.000     2.8947   3.153685     0.6798 5.5085e-02  3.6390208 -4.4189321  0.1705158    34.3894    27.4072     2.8236    1478.20     0.5783
   1057.000     2.8937   3.153659     0.6797 5.5584e-02  3.6389015 -4.4166205  0.1715289    34.3897    27.4075     2.8226    1478.21     0.5760
   1058.000     2.8924   3.153609     0.6799 5.6012e-02  3.6384330 -4.4205824  0.1719052    34.3899    27.4078     2.8212    1478.22     0.5787
   1059.000     2.8915   3.153585     0.6797 5.4354e-02  3.6385841 -4.4210539  0.1749546    34.3900    27.4080     2.8202    1478.24     0.5786
   1060.000     2.8903   3.153551     0.6799 5.5350e-02  3.6387190 -4.4224472  0.1741977    34.3904    27.4084     2.8189    1478.25     0.5780
   1061.000     2.8877   3.153389     0.6800 5.4526e-02  3.6381635 -4.4239239  0.1737132    34.3906    27.4088     2.8163    1478.26     0.5806
   1062.000     2.8843   3.153181     0.6801 5.5348e-02  3.6384917 -4.4265838  0.1746892    34.3912    27.4095     2.8129    1478.26     0.5762
   1063.000     2.8801   3.152867     0.6797 5.4256e-02  3.6389992 -4.4288193  0.1761328    34.3914    27.4101     2.8086    1478.26     0.5736
   1064.000     2.8782   3.152760     0.6792 5.4182e-02  3.6402023 -4.4325635  0.1755238    34.3915    27.4103     2.8067    1478.27     0.5687
   1065.000     2.8774   3.152731     0.6790 5.5117e-02  3.6415328 -4.4348467  0.1738162    34.3916    27.4104     2.8058    1478.28     0.5695
   1066.000     2.8750   3.152585     0.6785 5.5296e-02  3.6427842 -4.4357440  0.1754943    34.3918    27.4109     2.8033    1478.28     0.5661
   1067.000     2.8739   3.152555     0.6781 5.5996e-02  3.6436472 -4.4395644  0.1739546    34.3921    27.4112     2.8021    1478.30     0.5691
   1068.000     2.8714   3.152424     0.6781 5.5780e-02  3.6446224 -4.4420755  0.1765727    34.3926    27.4118     2.7996    1478.30     0.5695
   1069.000     2.8711   3.152436     0.6779 5.5859e-02  3.6449369 -4.4393118  0.1736946    34.3926    27.4118     2.7992    1478.32     0.5673
   1070.000     2.8712   3.152498     0.6778 5.5360e-02  3.6450041 -4.4425335  0.1765445    34.3927    27.4119     2.7992    1478.33     0.5716
   1071.000     2.8708   3.152529     0.6776 5.6122e-02  3.6447758 -4.4399224  0.1759115    34.3929    27.4121     2.7988    1478.35     0.5681
   1072.000     2.8694   3.152462     0.6776 5.5200e-02  3.6450553 -4.4420326  0.1757766    34.3931    27.4124     2.7973    1478.36     0.5657
   1073.000     2.8679   3.152393     0.6773 5.5238e-02  3.6449810 -4.4428083  0.1727687    34.3934    27.4127     2.7957    1478.37     0.5656
   1074.000     2.8676   3.152414     0.6768 5.5263e-02  3.6456926 -4.4423589  0.1738531    34.3934    27.4128     2.7954    1478.39     0.5647
   1075.000     2.8674   3.152446     0.6769 5.5606e-02  3.6457972 -4.4435404  0.1705429    34.3935    27.4129     2.7951    1478.40     0.5680
   1076.000     2.8669   3.152445     0.6769 5.5611e-02  3.6459081 -4.4457088  0.1742196    34.3935    27.4130     2.7945    1478.42     0.5649
   1077.000     2.8622   3.152096     0.6764 5.4946e-02  3.6464087 -4.4457382  0.1724957    34.3937    27.4135     2.7898    1478.41     0.5589
   1078.000     2.8601   3.151973     0.6760 5.6167e-02  3.6484551 -4.4479213  0.1728229    34.3939    27.4139     2.7876    1478.42     0.5567
   1079.000     2.8568   3.151751     0.6756 5.5971e-02  3.6505509 -4.4517610  0.1718675    34.3942    27.4144     2.7843    1478.42     0.5567
   1080.000     2.8539   3.151592     0.6751 5.5077e-02  3.6515081 -4.4547176  0.1761506    34.3949    27.4152     2.7813    1478.43     0.5577
   1081.000     2.8515   3.151486     0.6749 5.4807e-02  3.6529757 -4.4598080  0.1760955    34.3955    27.4159     2.7789    1478.43     0.5543
   1082.000     2.8496   3.151376     0.6743 5.6370e-02  3.6534760 -4.4608513  0.1750143    34.3958    27.4163     2.7769    1478.44     0.5556
   1083.000     2.8480   3.151316     0.6744 5.4777e-02  3.6532794 -4.4627177  0.1794689    34.3962    27.4168     2.7753    1478.45     0.5568
   1084.000     2.8464   3.151244     0.6740 5.5795e-02  3.6534242 -4.4670145  0.1770337    34.3965    27.4172     2.7736    1478.46     0.5539
   1085.000     2.8447   3.151175     0.6739 5.6169e-02  3.6531830 -4.4685954  0.1771990    34.3969    27.4176     2.7718    1478.47     0.5551
   1086.000     2.8441   3.151194     0.6737 5.4919e-02  3.6529251 -4.4685830  0.1730945    34.3973    27.4180     2.7712    1478.49     0.5557
   1087.000     2.8429   3.151161     0.6739 5.5860e-02  3.6531846 -4.4652529  0.1778042    34.3976    27.4184     2.7699    1478.50     0.5592
   1088.000     2.8425   3.151191     0.6738 5.5778e-02  3.6521291 -4.4668204  0.1726773    34.3979    27.4187     2.7694    1478.51     0.5577
   1089.000     2.8419   3.151265     0.6743 5.5103e-02  3.6510575 -4.4673955  0.1753504    34.3989    27.4195     2.7687    1478.53     0.5686
   1090.000     2.8374   3.150985     0.6748 5.5264e-02  3.6481796 -4.4701898  0.1726803    34.3998    27.4206     2.7642    1478.53     0.5678
   1091.000     2.8358   3.150903     0.6753 5.5087e-02  3.6459209 -4.4719077  0.1740330    34.4000    27.4209     2.7625    1478.54     0.5692
   1092.000     2.8346   3.150855     0.6756 5.5882e-02  3.6454647 -4.4669611  0.1761067    34.4001    27.4211     2.7613    1478.55     0.5678
   1093.000     2.8321   3.150696     0.6759 5.4548e-02  3.6456048 -4.4730792  0.1754732    34.4003    27.4215     2.7587    1478.55     0.5675
   1094.000     2.8297   3.150587     0.6759 5.5087e-02  3.6462333 -4.4704047  0.1727636    34.4010    27.4222     2.7563    1478.56     0.5637
   1095.000     2.8294   3.150604     0.6756 5.5098e-02  3.6463678 -4.4786028  0.1739955    34.4010    27.4223     2.7559    1478.58     0.5637
   1096.000     2.8278   3.150511     0.6759 5.4613e-02  3.6463536 -4.4762844  0.1738265    34.4011    27.4225     2.7542    1478.58     0.5681
   1097.000     2.8242   3.150292     0.6757 5.4394e-02  3.6473821 -4.4807489  0.1755925    34.4017    27.4233     2.7506    1478.59     0.5606
   1098.000     2.8226   3.150228     0.6752 5.4770e-02  3.6476535 -4.4844846  0.1762303    34.4021    27.4238     2.7489    1478.60     0.5603
   1099.000     2.8196   3.150027     0.6754 5.4771e-02  3.6478826 -4.4882368  0.1758310    34.4023    27.4242     2.7459    1478.60     0.5635
   1100.000     2.8173   3.149897     0.6751 5.4343e-02  3.6492909 -4.4846557  0.1758741    34.4027    27.4247     2.7435    1478.61     0.5592
   1101.000     2.8164   3.149878     0.6748 5.4809e-02  3.6508635 -4.4884473  0.1726337    34.4029    27.4249     2.7426    1478.62     0.5585
   1102.000     2.8144   3.149765     0.6744 5.5403e-02  3.6515957 -4.4874179  0.1778516    34.4031    27.4253     2.7405    1478.63     0.5548
   1103.000     2.8122   3.149643     0.6740 5.5450e-02  3.6522258 -4.4904052  0.1742632    34.4035    27.4258     2.7382    1478.64     0.5548
   1104.000     2.8118   3.149664     0.6736 5.4103e-02  3.6531397 -4.4909959  0.1757739    34.4036    27.4259     2.7378    1478.65     0.5528
   1105.000     2.8114   3.149672     0.6733 5.5114e-02  3.6535045 -4.4931585  0.1780217    34.4036    27.4260     2.7373    1478.67     0.5547
   1106.000     2.8104   3.149651     0.6732 5.4466e-02  3.6541398 -4.4938357  0.1750204    34.4039    27.4262     2.7362    1478.68     0.5556
   1107.000     2.8096   3.149630     0.6732 5.5111e-02  3.6539935 -4.4996533  0.1748957    34.4040    27.4264     2.7354    1478.69     0.5540
   1108.000     2.8079   3.149554     0.6730 5.4429e-02  3.6542216 -4.4967182  0.1744914    34.4044    27.4269     2.7335    1478.70     0.5522
   1109.000     2.8071   3.149549     0.6728 5.5281e-02  3.6544534 -4.4981869  0.1770088    34.4046    27.4271     2.7327    1478.71     0.5533
   1110.000     2.8059   3.149505     0.6728 5.5120e-02  3.6542830 -4.4982085  0.1778559    34.4048    27.4274     2.7315    1478.73     0.5574
   1111.000     2.8040   3.149440     0.6730 5.4342e-02  3.6542535 -4.5025524  0.1725652    34.4056    27.4282     2.7295    1478.73     0.5576
   1112.000     2.8032   3.149427     0.6731 5.4929e-02  3.6528651 -4.5053360  0.1727872    34.4058    27.4284     2.7286    1478.75     0.5591
   1113.000     2.8024   3.149419     0.6733 5.5179e-02  3.6514004 -4.5011332  0.1762584    34.4059    27.4286     2.7278    1478.76     0.5600
   1114.000     2.8011   3.149360     0.6735 5.4568e-02  3.6507008 -4.5018034  0.1732909    34.4061    27.4289     2.7264    1478.77     0.5585
   1115.000     2.7987   3.149237     0.6735 5.5101e-02  3.6506459 -4.5055981  0.1722381    34.4066    27.4295     2.7239    1478.78     0.5588
   1116.000     2.7966   3.149125     0.6736 5.4943e-02  3.6513323 -4.5049634  0.1742540    34.4070    27.4299     2.7218    1478.79     0.5573
   1117.000     2.7962   3.149146     0.6731 5.5466e-02  3.6523586 -4.5081031  0.1755851    34.4072    27.4301     2.7213    1478.80     0.5524
   1118.000     2.7956   3.149130     0.6732 5.5124e-02  3.6534532 -4.5111265  0.1762798    34.4071    27.4302     2.7206    1478.82     0.5518
   1119.000     2.7945   3.149098     0.6726 5.5465e-02  3.6543890 -4.5134311  0.1779006    34.4073    27.4304     2.7195    1478.83     0.5524
   1120.000     2.7938   3.149090     0.6726 5.4461e-02  3.6552045 -4.5091212  0.1728756    34.4075    27.4306     2.7187    1478.84     0.5510
   1121.000     2.7925   3.149048     0.6721 5.5544e-02  3.6564748 -4.5119647  0.1761572    34.4078    27.4310     2.7173    1478.85     0.5444
   1122.000     2.7881   3.148782     0.6716 5.4652e-02  3.6580463 -4.5156733  0.1752970    34.4087    27.4321     2.7129    1478.85     0.5468
   1123.000     2.7868   3.148726     0.6713 5.5539e-02  3.6593529 -4.5151276  0.1734137    34.4089    27.4324     2.7115    1478.86     0.5467
   1124.000     2.7854   3.148674     0.6709 5.4937e-02  3.6602320 -4.5170802  0.1761049    34.4093    27.4328     2.7100    1478.87     0.5409
   1125.000     2.7840   3.148607     0.6705 5.5795e-02  3.6606579 -4.5174747  0.1790800    34.4094    27.4330     2.7086    1478.88     0.5451
   1126.000     2.7818   3.148497     0.6704 5.4802e-02  3.6610790 -4.5205568  0.1755361    34.4099    27.4336     2.7063    1478.89     0.5450
   1127.000     2.7800   3.148406     0.6703 5.5370e-02  3.6607008 -4.5211702  0.1775713    34.4101    27.4340     2.7045    1478.90     0.5456
   1128.000     2.7776   3.148290     0.6700 5.6175e-02  3.6610745 -4.5232948  0.1763195    34.4107    27.4346     2.7020    1478.91     0.5403
   1129.000     2.7762   3.148235     0.6698 5.4606e-02  3.6610929 -4.5294162  0.1742569    34.4110    27.4350     2.7006    1478.92     0.5416
   1130.000     2.7738   3.148102     0.6695 5.4612e-02  3.6615072 -4.5286669  0.1754970    34.4115    27.4356     2.6981    1478.92     0.5426
   1131.000     2.7698   3.147870     0.6694 5.4946e-02  3.6623397 -4.5330481  0.1756581    34.4124    27.4366     2.6941    1478.92     0.5386
   1132.000     2.7685   3.147816     0.6690 5.4786e-02  3.6624197 -4.5349037  0.1782647    34.4126    27.4369     2.6927    1478.94     0.5376
   1133.000     2.7676   3.147789     0.6689 5.4945e-02  3.6626482 -4.5339450  0.1751549    34.4127    27.4372     2.6917    1478.95     0.5413
   1134.000     2.7674   3.147818     0.6688 5.4805e-02  3.6627215 -4.5365497  0.1769406    34.4127    27.4371     2.6915    1478.96     0.5391
   1135.000     2.7673   3.147857     0.6686 5.5088e-02  3.6630006 -4.5381739  0.1772374    34.4128    27.4372     2.6913    1478.98     0.5399
   1136.000     2.7664   3.147838     0.6685 5.4946e-02  3.6630971 -4.5377994  0.1729359    34.4130    27.4374     2.6903    1478.99     0.5395
   1137.000     2.7643   3.147730     0.6684 5.5381e-02  3.6631013 -4.5419966  0.1733779    34.4134    27.4380     2.6881    1479.00     0.5400
   1138.000     2.7636   3.147720     0.6687 5.5096e-02  3.6634124 -4.5419551  0.1773208    34.4135    27.4381     2.6874    1479.01     0.5394
   1139.000     2.7631   3.147736     0.6680 5.5406e-02  3.6634107 -4.5433030  0.1806379    34.4138    27.4384     2.6868    1479.03     0.5363
   1140.000     2.7621   3.147708     0.6681 5.4463e-02  3.6638019 -4.5432609  0.1760148    34.4139    27.4386     2.6857    1479.04     0.5394
   1141.000     2.7614   3.147704     0.6681 5.5093e-02  3.6640197 -4.5432896  0.1753205    34.4141    27.4388     2.6850    1479.06     0.5373
   1142.000     2.7607   3.147697     0.6678 5.5248e-02  3.6640212 -4.5465791  0.1801286    34.4142    27.4389     2.6842    1479.07     0.5365
   1143.000     2.7602   3.147706     0.6679 5.3343e-02  3.6642723 -4.5465209  0.1756512    34.4144    27.4391     2.6836    1479.08     0.5391
   1144.000     2.7601   3.147737     0.6678 5.5513e-02  3.6648834 -4.5458042  0.1767658    34.4143    27.4391     2.6835    1479.10     0.5353
   1145.000     2.7598   3.147755     0.6676 5.5094e-02  3.6648112 -4.5471528  0.1765095    34.4144    27.4391     2.6831    1479.11     0.5379
   1146.000     2.7590   3.147742     0.6675 5.5403e-02  3.6646315 -4.5452903  0.1763328    34.4146    27.4393     2.6822    1479.13     0.5362
   1147.000     2.7580   3.147724     0.6674 5.4790e-02  3.6647850 -4.5479733  0.1758731    34.4149    27.4397     2.6811    1479.14     0.5369
   1148.000     2.7561   3.147626     0.6676 5.4464e-02  3.6647016 -4.5488420  0.1774873    34.4152    27.4401     2.6792    1479.15     0.5386
   1149.000     2.7540   3.147522     0.6674 5.6326e-02  3.6644782 -4.5506388  0.1741329    34.4157    27.4407     2.6770    1479.16     0.5358
   1150.000     2.7525   3.147467     0.6674 5.5584e-02  3.6648605 -4.5495324  0.1714266    34.4160    27.4411     2.6755    1479.17     0.5378
   1151.000     2.7513   3.147410     0.6675 5.4483e-02  3.6651926 -4.5519760  0.1733385    34.4161    27.4412     2.6742    1479.18     0.5386
   1152.000     2.7500   3.147372     0.6675 5.4945e-02  3.6653479 -4.5548489  0.1764084    34.4164    27.4416     2.6728    1479.19     0.5389
   1153.000     2.7488   3.147332     0.6675 5.5968e-02  3.6653967 -4.5599640  0.1739745    34.4168    27.4420     2.6716    1479.20     0.5344
   1154.000     2.7479   3.147306     0.6671 5.5090e-02  3.6648844 -4.5575231  0.1723561    34.4169    27.4422     2.6706    1479.21     0.5371
   1155.000     2.7459   3.147212     0.6675 5.5672e-02  3.6646181 -4.5574144  0.1745809    34.4173    27.4427     2.6686    1479.22     0.5425
   1156.000     2.7434   3.147066     0.6676 5.4801e-02  3.6649339 -4.5599529  0.1740488    34.4177    27.4432     2.6660    1479.23     0.5358
   1157.000     2.7421   3.147022     0.6674 5.5419e-02  3.6654955 -4.5599769  0.1764998    34.4180    27.4436     2.6646    1479.24     0.5380
   1158.000     2.7409   3.146976     0.6673 5.4799e-02  3.6656476 -4.5626195  0.1748245    34.4183    27.4439     2.6633    1479.25     0.5366
   1159.000     2.7392   3.146894     0.6673 5.5517e-02  3.6655453 -4.5625427  0.1750863    34.4185    27.4443     2.6616    1479.26     0.5397
   1160.000     2.7384   3.146883     0.6674 5.5087e-02  3.6644659 -4.5641090  0.1763047    34.4188    27.4445     2.6607    1479.27     0.5405
   1161.000     2.7379   3.146899     0.6676 5.5086e-02  3.6640419 -4.5636797  0.1776395    34.4189    27.4447     2.6602    1479.29     0.5390
   1162.000     2.7376   3.146914     0.6675 5.5098e-02  3.6642760 -4.5693337  0.1756169    34.4189    27.4447     2.6598    1479.30     0.5380
   1163.000     2.7351   3.146792     0.6674 5.4176e-02  3.6648385 -4.5673085  0.1761837    34.4196    27.4455     2.6572    1479.31     0.5365
